territory,building_type,osmid,coord,distance,rise,fall
Abando,railway_subway_entrance,N571807591,"(43.2627294, -2.9461016)",160.55700000000002,4.000000000034685,0.5000000000000036
Basurtu-Zorrotza,leisure_stadium,N11865822545,"(43.2641013, -2.9482607)",167.30900000000003,6.000000000118888,0.0
Basurtu-Zorrotza,tourism_museum,N5308301923,"(43.2640855, -2.9481789)",167.30900000000003,6.000000000118888,0.0
Abando,amenity_school,W185201414,"(43.26374906018535, -2.9450893559191655)",198.322,4.000000000034678,4.000000000014861
Abando,tourism_museum,N518227646,"(43.2661789, -2.9463066)",283.43199999999996,1.5000000000990807,21.000000000089173
Abando,amenity_theatre,N11882322969,"(43.2662156, -2.9463144)",283.43199999999996,1.5000000000990807,21.000000000089173
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",284.73499999999996,5.500000000009905,0.0
Abando,amenity_theatre,W174088299,"(43.2669918179244, -2.9442825851041095)",350.07,8.000000000104038,15.000000000024777
Abando,amenity_police,N4105324002,"(43.2641634, -2.9434159)",368.101,5.500000000049539,4.000000000014861
Abando,amenity_place_of_worship,N2326472794,"(43.2627187, -2.9432415)",382.301,6.500000000054495,5.00000000004459
Basurtu-Zorrotza,leisure_stadium,W59171758,"(43.264171286696644, -2.9493828668461135)",404.05099999999993,9.500000000034674,0.0
Abando,amenity_library,N4761972760,"(43.2642641, -2.9429738)",406.509,6.500000000079265,9.000000000074312
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",419.75700000000006,9.500000000034682,7.105427357601002e-15
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",421.51700000000005,9.500000000034682,7.105427357601002e-15
Basurtu-Zorrotza,building_train_station,W163128700,"(43.261459197014496, -2.948830847035061)",428.2689999999999,7.500000000054502,1.0000000000148717
Basurtu-Zorrotza,railway_subway_entrance,N6139261848,"(43.2614654, -2.9489264)",432.62099999999987,7.500000000054502,1.0000000000148717
Abando,railway_subway_entrance,N571809293,"(43.2612436, -2.9423379)",533.737,12.000000000019824,3.999999999990102
Basurtu-Zorrotza,building_public,N1848293667,"(43.2622397, -2.9510612)",539.026,12.500000000049546,1.000000000009912
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",571.838,9.500000000034692,6.500000000039652
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",666.677,11.99999999998515,5.999999999985153
