territory,building_type,osmid,coord,distance,rise,fall
Basurtu-Zorrotza,amenity_school,W138646173,"(43.273658206322374, -2.9724287872498514)",80.67200000000001,6.0,0.0
Basurtu-Zorrotza,amenity_community_centre,N6983084986,"(43.2739283, -2.9746927)",233.51500000000001,4.000000000009905,12.50000000002476
Basurtu-Zorrotza,amenity_school,W251096861,"(43.27528361750021, -2.9705968204589417)",348.902,8.49999999992573,0.4999999999554383
Basurtu-Zorrotza,amenity_place_of_worship,W300969657,"(43.27707124217174, -2.9740794720992434)",424.252,8.000000000004952,20.500000000019806
Basurtu-Zorrotza,building_public,W110382787,"(43.2776999, -2.9741186500000008)",520.127,8.000000000004952,24.000000000024755
Basurtu-Zorrotza,amenity_community_centre,N3066705390,"(43.277338, -2.9746744)",602.505,8.000000000004952,23.499999999990102
Basurtu-Zorrotza,amenity_library,N11229807742,"(43.2774341, -2.9749112)",602.505,8.000000000004952,23.499999999990102
Basurtu-Zorrotza,building_public,W110382852,"(43.27811346878365, -2.974880436617395)",602.505,8.000000000004952,23.499999999990102
Basurtu-Zorrotza,building_train_station,W771882864,"(43.27774409144363, -2.972288289329312)",613.2379999999999,5.0000000000148574,19.00000000001981
Basurtu-Zorrotza,amenity_school,W251096855,"(43.27190400890658, -2.968858584144567)",631.298,65.0000000000545,12.000000000059444
