territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_theatre,N10315440209,"(43.2606519, -2.9334323)",0.0,0.0,0.0
Abando,building_public,W108504682,"(43.26150873360245, -2.932319397451193)",150.135,2.000000000049546,0.0
Abando,building_public,W110931345,"(43.26074995000001, -2.9355472000000007)",176.851,1.000000000019817,1.0000000000247766
Abando,amenity_school,N3248077509,"(43.2597891, -2.934158)",196.68099999999998,2.5000000000148646,0.999999999980183
Abando,tourism_hostel,N4737897756,"(43.2616418, -2.93537)",211.64100000000002,5.00000000008918,2.5000000000198206
Abando,amenity_school,W248831480,"(43.259145032718884, -2.9354195104461427)",213.772,1.0000000000148646,1.0000000000247766
Abando,railway_subway_entrance,N571811762,"(43.261957, -2.9325297)",246.489,3.5000000000346816,0.5000000000148646
Abando,building_public,W45102449,"(43.2620005735241, -2.932123250297654)",246.489,3.5000000000346816,0.5000000000148646
Abando,amenity_school,W148389818,"(43.26056981462753, -2.93268520312798)",248.342,1.4999999999851354,2.9999999999653184
Abando,amenity_school,W148389816,"(43.26034678398649, -2.9320764638486048)",248.342,1.4999999999851354,2.9999999999653184
Abando,railway_subway_entrance,N571811758,"(43.2626209, -2.9345259)",260.104,5.00000000008918,10.00000000011395
Abando,amenity_arts_centre,N3207631929,"(43.2618877, -2.9308223)",265.543,3.000000000029729,0.0
Abando,railway_subway_entrance,N571811759,"(43.2626609, -2.933751)",283.68999999999994,8.000000000084228,10.00000000011395
Abando,building_public,W1339744898,"(43.262440928674806, -2.93560981514395)",291.839,6.500000000094133,10.00000000011395
Abando,amenity_school,W185201416,"(43.26113546370042, -2.937620627274355)",297.068,1.000000000019817,2.5000000000049525
Abando,amenity_theatre,W203301018,"(43.25961489485082, -2.931457238939802)",297.4,1.4999999999851354,1.999999999980183
Abando,railway_subway_entrance,N412182737,"(43.2631551, -2.93431)",308.37699999999995,5.000000000089184,10.000000000113953
Abando,tourism_hostel,N12038252591,"(43.2585706, -2.93319)",314.18300000000005,9.500000000019824,0.999999999980183
Abando,amenity_arts_centre,W96337695,"(43.259739701752665, -2.9371151663607047)",329.692,2.500000000054495,4.500000000024773
Abando,amenity_theatre,W412096838,"(43.2633103731648, -2.933290502525822)",379.73199999999997,5.00000000008918,4.50000000008918
Abando,amenity_place_of_worship,N3954126240,"(43.2627521, -2.9372656)",384.33799999999997,6.000000000079279,8.500000000064414
Abando,amenity_place_of_worship,W110726474,"(43.26090877383502, -2.92978567668919)",411.94199999999995,7.000000000133774,1.5000000000792753
Abando,tourism_museum,N1271964866,"(43.2645212, -2.9345677)",419.35099999999994,8.500000000153587,10.000000000113957
Abando,amenity_place_of_worship,W203275368,"(43.25756029703332, -2.9330188676365134)",436.48400000000004,8.9999999999554,0.999999999980183
Abando,amenity_place_of_worship,W518582008,"(43.264866593301456, -2.936019668916314)",497.10400000000004,9.000000000148628,11.500000000089177
Abando,building_train_station,W28776478,"(43.25996391342287, -2.9284384320288925)",500.10099999999994,7.000000000133781,6.0000000001090115
Errekalde,amenity_police,N1773085424,"(43.2571384, -2.9349085)",523.659,11.000000000004952,4.000000000034689
Abando,amenity_police,W185201415,"(43.259573873833325, -2.9391097665235018)",566.9830000000001,5.999999999980179,4.0
Abando,amenity_library,N1116551010,"(43.2587313, -2.938108)",575.315,6.500000000009905,4.0
Abando,railway_subway_entrance,N5299959445,"(43.2608615, -2.9276065)",590.6639999999999,7.000000000163514,7.000000000158558
Abando,railway_subway_entrance,N5299959446,"(43.2609173, -2.9275115)",600.4249999999998,7.000000000163514,7.000000000158561
Abando,railway_subway_entrance,N412183223,"(43.2620126, -2.9280532)",605.683,7.500000000227907,4.500000000138726
Abando,railway_subway_entrance,N4879362987,"(43.2608021, -2.9274814)",610.2339999999998,7.000000000163517,10.000000000138744
Abando,amenity_place_of_worship,N2809991335,"(43.2655074, -2.933757)",650.305,11.000000000232848,13.000000000247706
Abando,railway_subway_entrance,N1492351351,"(43.2614269, -2.9281878)",692.748,7.50000000022791,7.500000000222958
Abando,railway_subway_entrance,N560562265,"(43.261338, -2.9277874)",710.3649999999998,11.50000000016847,11.500000000163514
