territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_library,W174783437,"(43.26829664839782, -2.936934375366023)",267.82500000000005,2.5000000000000013,5.00000000001486
Abando,building_public,W174088302,"(43.268486680006, -2.937820626938481)",280.80400000000003,4.000000000039625,5.00000000001486
Abando,tourism_museum,W118499485,"(43.26862252728244, -2.9337727987966793)",305.601,6.500000000004955,2.99999999999505
Deusto,amenity_place_of_worship,N10585141905,"(43.2704473, -2.9376418)",342.238,11.000000000054483,1.500000000044576
Deusto,amenity_place_of_worship,N10585123305,"(43.2710612, -2.9375073)",349.49500000000006,27.49999999996534,1.5000000000445777
Abando,amenity_place_of_worship,W264910278,"(43.26656612551373, -2.936236643711601)",440.938,12.499999999990095,10.500000000000002
Abando,amenity_school,W248854014,"(43.26698201722371, -2.9322275255777)",560.336,24.000000000079257,4.440892098500626e-15
Abando,tourism_hostel,N4534865592,"(43.2669773, -2.9315768)",572.486,24.000000000079257,4.440892098500626e-15
Abando,amenity_place_of_worship,N2809991335,"(43.2655074, -2.933757)",581.9590000000001,25.000000000059448,2.500000000079262
Deusto,amenity_school,W185206614,"(43.270374325567914, -2.9405683012120356)",659.806,22.000000000118867,22.000000000163443
Abando,amenity_place_of_worship,W518582008,"(43.264866593301456, -2.936019668916314)",659.913,23.000000000069353,1.0000000000148583
Abando,tourism_museum,W28211432,"(43.26554608054959, -2.93803822151696)",669.102,30.500000000128797,19.000000000113936
Uribarri,amenity_school,W248854824,"(43.26890731500322, -2.9295231778617388)",703.814,16.999999999891045,9.999999999915808
Abando,shop_mall,W171882527,"(43.26787786483111, -2.940565564584242)",712.4100000000001,6.500000000024766,8.999999999985143
Uribarri,building_public,W111403022,"(43.269197323467445, -2.9296386331523383)",744.6759999999999,21.999999999940577,6.500000000009915
Abando,tourism_museum,N1271964866,"(43.2645212, -2.9345677)",777.7180000000001,24.000000000049532,1.0000000000148583
