territory,building_type,osmid,coord,distance,rise,fall
Uribarri,amenity_place_of_worship,W921796689,"(43.26976245924279, -2.926139445224046)",237.82400000000004,9.5,14.500000000014857
Uribarri,railway_subway_entrance,N4523538788,"(43.2689464, -2.925084)",242.85600000000002,9.500000000000007,20.000000000024773
Uribarri,building_train_station,W418596671,"(43.268996949414166, -2.9252006282899092)",261.92100000000005,9.500000000000007,20.000000000024773
Uribarri,railway_subway_entrance,N4060532221,"(43.2670957, -2.9213161)",276.42699999999996,16.999999999999986,7.99999999999504
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",322.45200000000006,24.50000000004458,0.0
Uribarri,railway_subway_entrance,N5302324517,"(43.2668121, -2.9208691)",344.87799999999993,23.499999999999993,14.49999999999504
Uribarri,amenity_community_centre,W305271005,"(43.270738722696414, -2.925986104858365)",373.214,37.999999999965354,25.000000000049546
Uribarri,amenity_school,W123440601,"(43.26650910693881, -2.92105747075796)",382.5129999999999,16.999999999999993,10.999999999925699
Uribarri,railway_subway_entrance,N4060532213,"(43.2677621, -2.9195766)",405.69100000000003,29.99999999997027,0.0
Uribarri,railway_subway_entrance,N5316602475,"(43.268795, -2.9260197)",415.55300000000005,36.50000000002973,53.000000000049546
Uribarri,building_train_station,W123440604,"(43.26872494896904, -2.9260301349397224)",436.61100000000005,36.50000000002973,53.000000000049546
Uribarri,railway_subway_entrance,N5316602476,"(43.2686847, -2.9260049)",436.61100000000005,36.50000000002973,53.000000000049546
Uribarri,amenity_school,W183189348,"(43.2669778943415, -2.9257094413631584)",437.8550000000001,5.99999999998019,26.999999999970285
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",458.329,13.50000000001485,21.499999999980183
Uribarri,amenity_arts_centre,N5763866180,"(43.2671383, -2.9268465)",488.48100000000005,5.99999999998019,28.499999999945523
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",504.3189999999999,23.499999999999993,27.000000000044587
Uribarri,amenity_place_of_worship,W302874410,"(43.26887698296196, -2.9276513356413907)",567.039,36.50000000002973,57.00000000000992
Uribarri,building_public,W248634544,"(43.26459250062578, -2.923174575498278)",568.6239999999999,13.50000000001485,33.000000000034674
Uribarri,amenity_school,W248854824,"(43.26890731500322, -2.9295231778617388)",744.1519999999999,45.000000000014865,74.00000000003469
