territory,building_type,osmid,coord,distance,rise,fall
Uribarri,railway_subway_entrance,N4060532213,"(43.2677621, -2.9195766)",88.38,8.99999999999008,7.50000000001485
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",157.426,8.999999999990095,12.999999999940556
Uribarri,railway_subway_entrance,N4060532222,"(43.2665934, -2.9180824)",180.242,8.999999999925691,10.499999999910841
Uribarri,railway_subway_entrance,N5302324517,"(43.2668121, -2.9208691)",206.43200000000004,0.0,19.499999999990088
Uribarri,amenity_school,W123440601,"(43.26650910693881, -2.92105747075796)",237.96100000000004,0.0,22.499999999920746
Uribarri,railway_subway_entrance,N4060532221,"(43.2670957, -2.9213161)",247.24900000000002,0.0,19.499999999990095
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",252.462,1.4210854715202004e-14,32.00000000003965
Uribarri,amenity_school,W476184022,"(43.26663423116968, -2.9156067047203797)",440.29699999999985,26.99999999999504,22.499999999995026
Uribarri,building_public,W248634544,"(43.26459250062578, -2.923174575498278)",492.654,1.4210854715202004e-14,48.00000000001488
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",493.95300000000003,0.0,36.49999999996037
Uribarri,railway_subway_entrance,N4060532227,"(43.2648784, -2.9149249)",527.261,19.99999999992572,24.4999999999703
Uribarri,amenity_place_of_worship,N6178510177,"(43.2644773, -2.9159313)",547.14,11.999999999920774,23.499999999950504
Uribarri,amenity_townhall,W28210378,"(43.26421680000001, -2.92346335)",609.371,1.4210854715202004e-14,59.49999999999506
Uribarri,amenity_police,N3999132003,"(43.2643109, -2.9237538)",647.354,1.4210854715202004e-14,59.49999999999506
