territory,building_type,osmid,coord,distance,rise,fall
Uribarri,amenity_school,W183189348,"(43.2669778943415, -2.9257094413631584)",40.858,0.0,0.0
Uribarri,amenity_arts_centre,N5763866180,"(43.2671383, -2.9268465)",150.49099999999999,0.49999999995542055,1.9999999999306581
Uribarri,railway_subway_entrance,N4523538788,"(43.2689464, -2.925084)",206.884,18.000000000009905,7.500000000044576
Uribarri,building_train_station,W123440604,"(43.26872494896904, -2.9260301349397224)",211.804,5.499999999935611,0.9999999999653291
Uribarri,railway_subway_entrance,N5316602476,"(43.2686847, -2.9260049)",211.804,5.499999999935611,0.9999999999653291
Uribarri,railway_subway_entrance,N5316602475,"(43.268795, -2.9260197)",212.971,4.4999999999702816,0.0
Uribarri,building_train_station,W418596671,"(43.268996949414166, -2.9252006282899092)",225.94899999999998,18.000000000009905,7.500000000044576
Uribarri,amenity_place_of_worship,W302874410,"(43.26887698296196, -2.9276513356413907)",235.442,5.499999999935611,4.999999999925706
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",331.99300000000005,15.50000000002477,2.500000000000007
Uribarri,amenity_place_of_worship,W921796689,"(43.26976245924279, -2.926139445224046)",370.812,30.499999999990095,14.500000000014857
Uribarri,railway_subway_entrance,N4060532221,"(43.2670957, -2.9213161)",381.58000000000004,29.99999999999504,0.0
Uribarri,amenity_school,W123440601,"(43.26650910693881, -2.92105747075796)",395.24000000000007,27.000000000064396,7.105427357601002e-15
Uribarri,amenity_police,N3999132003,"(43.2643109, -2.9237538)",406.96500000000003,4.0000000000743015,14.000000000084214
Uribarri,railway_subway_entrance,N5302324517,"(43.2668121, -2.9208691)",437.3060000000001,29.999999999995055,7.105427357601002e-15
Uribarri,amenity_townhall,W28210378,"(43.26421680000001, -2.92346335)",463.48900000000003,4.000000000074303,14.000000000084214
Uribarri,building_public,W111403022,"(43.269197323467445, -2.9296386331523383)",474.378,8.99999999996037,8.500000000034664
Uribarri,building_public,W248634544,"(43.26459250062578, -2.923174575498278)",498.31300000000005,19.000000000014865,17.500000000044594
Uribarri,amenity_community_centre,W305271005,"(43.270738722696414, -2.925986104858365)",513.432,45.999999999920774,12.000000000014872
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",525.997,45.50000000003468,7.105427357601002e-15
Uribarri,amenity_school,W248854824,"(43.26890731500322, -2.9295231778617388)",544.119,4.499999999975232,12.50000000000495
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",581.8750000000001,22.999999999940556,5.499999999995055
Uribarri,railway_subway_entrance,N4060532213,"(43.2677621, -2.9195766)",583.061,50.99999999996037,7.105427357601002e-15
Abando,building_public,W110726736,"(43.26320720006081, -2.924903170437371)",602.9250000000001,5.0000000000792575,14.000000000084215
Abando,building_public,W53365295,"(43.26412898104329, -2.9270097293759227)",895.818,15.000000000158522,22.50000000019816
Abando,amenity_theatre,W28757165,"(43.263743588950746, -2.927805187864499)",935.0060000000001,21.000000000019824,10.499999999900933
Abando,amenity_place_of_worship,W28757167,"(43.26355123404385, -2.9278258860861373)",935.0060000000001,21.000000000019824,10.499999999900933
