territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_place_of_worship,W132575975,"(43.25788824999999, -2.9389887000000003)",149.476,1.4999999999851354,4.499999999995055
Abando,amenity_library,N1116551010,"(43.2587313, -2.938108)",296.341,1.4999999999851497,12.000000000000021
Abando,amenity_police,W185201415,"(43.259573873833325, -2.9391097665235018)",337.426,2.5000000000346887,13.500000000079286
Abando,amenity_school,W174088383,"(43.258071420606136, -2.9426844799068728)",343.554,0.0,2.999999999990095
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",364.15399999999994,1.000000000084249,2.5000000000495675
Abando,railway_subway_entrance,N5044373236,"(43.2599287, -2.9408038)",424.61599999999993,2.5000000000693703,10.000000000084242
Abando,amenity_place_of_worship,W41586292,"(43.2600826018563, -2.9410293255920963)",424.61599999999993,2.5000000000693703,10.000000000084242
Errekalde,tourism_hostel,N11907017769,"(43.2554201, -2.9352735)",466.1,13.000000000064432,2.5000000000495675
Abando,amenity_theatre,N10315426810,"(43.2601868, -2.9408164)",466.4099999999999,2.5000000000693703,11.500000000064418
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",470.1789999999999,3.499999999980176,5.0
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",476.44999999999993,1.0000000000446079,5.0000000000495675
Errekalde,amenity_police,N1773085424,"(43.2571384, -2.9349085)",477.251,2.0000000000297433,8.000000000084256
Abando,amenity_school,W174482534,"(43.260286715295, -2.9415964249186772)",508.97599999999994,2.5000000000346887,12.000000000069374
Errekalde,building_train_station,W111740255,"(43.25465516232399, -2.943640524057168)",516.4029999999999,6.500000000089194,11.000000000153626
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",516.4029999999999,6.500000000089194,11.000000000153626
Errekalde,amenity_school,W146669288,"(43.25526346281122, -2.933798192832977)",558.315,17.000000000104073,2.5000000000495675
Abando,amenity_school,W248831480,"(43.259145032718884, -2.9354195104461427)",622.8649999999999,1.5000000000991243,14.500000000133813
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",630.178,8.000000000153634,11.500000000143729
Abando,amenity_arts_centre,W96337695,"(43.259739701752665, -2.9371151663607047)",675.324,2.4999999999950546,17.49999999999011
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",733.482,16.00000000025277,12.500000000198249
