territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,N/A,N5056088727,"(43.2562779, -2.9264049)",233.022,7.00000000000496,5.500000000019824
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",276.317,3.0,4.499999999995044
Ibaiondo,N/A,W404432093,"(43.25599232855877, -2.9282142750288136)",325.79600000000005,17.000000000019828,2.973266077788139e-11
Ibaiondo,N/A,W41525574,"(43.25771234249542, -2.9221397271902023)",375.754,3.0,0.5000000000198206
Ibaiondo,N/A,W420558992,"(43.256988569906525, -2.92040166742721)",533.4579999999999,24.500000000004956,8.500000000034685
Ibaiondo,N/A,W375390416,"(43.25296603590128, -2.923187807157419)",564.1680000000001,17.50000000007435,13.000000000084258
Ibaiondo,N/A,W485363913,"(43.25997684824978, -2.9220146785419328)",606.427,3.500000000009912,0.9999999999950475
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",736.626,21.999999999960362,12.500000000014865
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",793.6709999999999,20.500000000004952,17.00000000002973
Ibaiondo,N/A,W376396126,"(43.25272399169551, -2.925878746109151)",825.919,31.000000000034706,19.000000000084267
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",899.31,24.50000000003469,12.5000000000446
