territory,building_type,osmid,coord,distance,rise,fall
Otxarkoaga-Txurdinaga,amenity_school,W302866212,"(43.26113539778884, -2.9098367963201803)",85.02199999999999,7.500000000009905,0.0
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",282.998,1.5000000000198526,0.9999999999306795
Uribarri,tourism_hostel,N5552087740,"(43.2595488, -2.9125486)",283.679,0.0,25.499999999930637
Uribarri,railway_subway_entrance,N4060532214,"(43.2641221, -2.9131204)",453.8870000000001,0.9999999999999858,21.49999999989099
Otxarkoaga-Txurdinaga,amenity_place_of_worship,W115272112,"(43.25771305385451, -2.911064522003883)",459.17600000000004,4.500000000024784,22.999999999985135
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",468.89099999999996,25.0000000000595,41.999999999980204
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",473.36,8.999999999995083,42.999999999881126
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532215,"(43.2595093, -2.9078566)",490.9369999999999,25.000000000059472,47.99999999998019
Otxarkoaga-Txurdinaga,amenity_school,W185282104,"(43.260141390243255, -2.9072056253542877)",499.19399999999996,31.000000000054527,41.99999999998019
Uribarri,amenity_school,W185282106,"(43.26352870570346, -2.908070959437656)",505.4530000000001,54.00000000009909,0.0
Otxarkoaga-Txurdinaga,amenity_place_of_worship,N10265549875,"(43.2563979, -2.9104282)",608.237,4.500000000024784,41.500000000000014
Uribarri,railway_subway_entrance,N4060532226,"(43.2648881, -2.9134062)",657.6080000000002,1.0,46.000000000019796
Otxarkoaga-Txurdinaga,amenity_school,W201506083,"(43.261342946121154, -2.905647601969728)",661.3839999999999,26.000000000173458,33.0000000000793
Uribarri,railway_subway_entrance,N4952944853,"(43.2648405, -2.9135495)",677.9970000000002,1.0,46.000000000019796
Otxarkoaga-Txurdinaga,tourism_hostel,N12051758935,"(43.2600409, -2.9052972)",689.8199999999999,34.00000000009912,49.00000000001984
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532212,"(43.2586207, -2.9062238)",695.1939999999998,34.0000000001437,59.50000000002477
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532216,"(43.2579448, -2.9067392)",767.9539999999998,32.00000000007435,66.9999999999802
Otxarkoaga-Txurdinaga,amenity_school,W201506082,"(43.262555357753975, -2.9054812365975407)",895.502,63.00000000001985,51.99999999984149
