territory,building_type,osmid,coord,distance,rise,fall
Uribarri,amenity_place_of_worship,N6178510177,"(43.2644773, -2.9159313)",153.46,1.4210854715202004e-14,9.500000000084242
Uribarri,railway_subway_entrance,N4060532227,"(43.2648784, -2.9149249)",172.63700000000003,5.999999999960387,8.500000000059465
Uribarri,railway_subway_entrance,N4060532226,"(43.2648881, -2.9134062)",300.31600000000003,16.499999999945523,8.500000000059465
Uribarri,railway_subway_entrance,N4952944853,"(43.2648405, -2.9135495)",320.70500000000004,16.499999999945523,8.500000000059465
Uribarri,railway_subway_entrance,N4060532214,"(43.2641221, -2.9131204)",359.6650000000001,35.000000000000014,2.499999999985164
Uribarri,amenity_school,W476184022,"(43.26663423116968, -2.9156067047203797)",440.12399999999997,19.500000000034724,13.000000000089209
Uribarri,railway_subway_entrance,N4060532222,"(43.2665934, -2.9180824)",483.692,14.999999999980204,14.500000000019853
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",539.094,55.99999999998023,2.4999999999852065
Uribarri,amenity_place_of_worship,N610953374,"(43.2654928, -2.9109833)",553.6129999999999,54.49999999994059,8.50000000005948
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",567.145,3.4999999999653326,33.500000000059465
