territory,building_type,osmid,coord,distance,rise,fall
Begona,N/A,N9607391207,"(43.2500267, -2.9080084)",340.589,6.000000000029743,4.999999999995055
Begona,N/A,W305622069,"(43.25019552887615, -2.9072914369528084)",681.604,14.000000000029736,20.499999999995048
