territory,building_type,osmid,coord,distance,rise,fall
Uribarri,railway_subway_entrance,N4060532226,"(43.2648881, -2.9134062)",103.88,0.0,16.5
Uribarri,railway_subway_entrance,N4952944853,"(43.2648405, -2.9135495)",124.26899999999999,0.0,16.5
Uribarri,amenity_place_of_worship,N610953374,"(43.2654928, -2.9109833)",149.41700000000003,21.49999999999507,1.4210854715202004e-14
Uribarri,railway_subway_entrance,N4060532214,"(43.2641221, -2.9131204)",226.638,42.50000000021302,34.50000000008423
Uribarri,railway_subway_entrance,N4060532227,"(43.2648784, -2.9149249)",264.02299999999997,7.000000000079275,34.00000000006441
Uribarri,amenity_school,W48052362,"(43.26640023315709, -2.9103926848917308)",265.112,45.4999999999455,1.4210854715202004e-14
Uribarri,amenity_place_of_worship,N6178510177,"(43.2644773, -2.9159313)",356.656,7.105427357601002e-15,33.99999999997029
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",390.53999999999996,62.50000000016347,33.5000000000545
Uribarri,amenity_school,W476184022,"(43.26663423116968, -2.9156067047203797)",448.179,8.000000000034746,25.999999999975287
Uribarri,railway_subway_entrance,N4060532222,"(43.2665934, -2.9180824)",596.0590000000001,14.500000000074337,38.50000000000004
Uribarri,amenity_school,W185282106,"(43.26352870570346, -2.908070959437656)",600.379,122.50000000038641,40.00000000026752
Otxarkoaga-Txurdinaga,amenity_community_centre,W386847400,"(43.26560640049439, -2.906940411091095)",808.018,160.00000000034186,40.00000000026752
