territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,amenity_place_of_worship,W165888796,"(43.253559247122105, -2.920482768908343)",328.335,10.499999999950454,15.500000000014882
Ibaiondo,amenity_school,W201679887,"(43.25314905033093, -2.917902836711677)",343.26099999999997,44.000000000029736,19.000000000024784
Begona,amenity_school,W40347964,"(43.25155120263126, -2.917310261009466)",348.65400000000005,40.00000000003966,5.500000000009919
Ibaiondo,amenity_school,W41577094,"(43.25438112441693, -2.9219242749036556)",398.76400000000007,19.500000000094175,19.000000000059483
Ibaiondo,tourism_museum,R2727759,"(43.253335664807004, -2.9207208313355193)",414.34499999999997,10.499999999950454,15.500000000014886
Begona,amenity_school,W40347954,"(43.25086874686762, -2.9168277398567413)",415.66,43.000000000054534,1.4210854715202004e-14
Ibaiondo,building_train_station,W25320637,"(43.25400683264739, -2.9214724811831636)",433.802,19.50000000009418,30.500000000054527
Ibaiondo,amenity_community_centre,N4520491591,"(43.2535977, -2.917769)",456.0439999999999,44.00000000002975,16.000000000049567
Ibaiondo,amenity_school,W421657146,"(43.254832364210294, -2.921474753973205)",456.08900000000006,19.500000000094175,29.000000000064436
Ibaiondo,amenity_school,W40321136,"(43.25574751809479, -2.9180492404331626)",491.311,35.50000000007437,5.000000000049596
Ibaiondo,amenity_arts_centre,N2759508762,"(43.2547042, -2.9223506)",499.93100000000004,19.500000000094175,29.00000000006444
Begona,amenity_place_of_worship,W40111977,"(43.25102796813039, -2.916214065107912)",505.8090000000001,45.00000000000497,1.4210854715202004e-14
Ibaiondo,amenity_place_of_worship,W40401015,"(43.25559089371499, -2.9197770426490504)",579.0409999999999,35.50000000007437,9.000000000034717
Ibaiondo,amenity_place_of_worship,W41577091,"(43.25517486273493, -2.9231226570051967)",583.9950000000002,29.500000000143736,35.500000000084256
Begona,building_public,N3771202490,"(43.2539898, -2.9149148)",619.5269999999998,59.50000000002479,5.500000000009919
Ibaiondo,amenity_police,W165645785,"(43.24968056605251, -2.9245496912078623)",1615.89,103.00000000027758,52.00000000022799
