territory,building_type,osmid,coord,distance,rise,fall
Uribarri,amenity_community_centre,W305271005,"(43.270738722696414, -2.925986104858365)",60.687999999999995,20.50000000004458,28.000000000059437
Uribarri,amenity_place_of_worship,W921796689,"(43.26976245924279, -2.926139445224046)",227.71,7.5000000000148646,32.99999999996039
Uribarri,railway_subway_entrance,N4523538788,"(43.2689464, -2.925084)",343.3860000000001,12.000000000014865,42.9999999999703
Uribarri,building_train_station,W418596671,"(43.268996949414166, -2.9252006282899092)",362.45100000000014,12.000000000014865,42.9999999999703
Uribarri,railway_subway_entrance,N5316602475,"(43.268795, -2.9260197)",483.9220000000001,19.00000000001982,55.9999999999703
Uribarri,railway_subway_entrance,N5316602476,"(43.2686847, -2.9260049)",504.9800000000001,19.00000000001982,55.9999999999703
Uribarri,building_train_station,W123440604,"(43.26872494896904, -2.9260301349397224)",504.9800000000001,19.00000000001982,55.9999999999703
Uribarri,amenity_school,W183189348,"(43.2669778943415, -2.9257094413631584)",572.5580000000001,12.000000000014865,53.49999999993563
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",579.7560000000001,36.00000000009908,31.999999999985164
Uribarri,building_public,W111403022,"(43.269197323467445, -2.9296386331523383)",610.9630000000001,7.105427357601002e-15,40.99999999999506
Uribarri,amenity_arts_centre,N5763866180,"(43.2671383, -2.9268465)",623.184,12.000000000014865,54.99999999991086
Uribarri,amenity_place_of_worship,W302874410,"(43.26887698296196, -2.9276513356413907)",635.4080000000001,19.00000000001982,59.99999999993068
Uribarri,amenity_school,W248854824,"(43.26890731500322, -2.9295231778617388)",684.133,7.105427357601002e-15,49.49999999995049
Uribarri,amenity_police,W185207502,"(43.2709757152328, -2.9296242042266636)",960.7750000000001,45.50000000002971,65.0
