territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,amenity_school,W40321136,"(43.25574751809479, -2.9180492404331626)",82.917,5.499999999990081,0.0
Ibaiondo,amenity_place_of_worship,W40401015,"(43.25559089371499, -2.9197770426490504)",149.728,5.499999999990095,3.9999999999851354
Ibaiondo,shop_mall,N4634339807,"(43.2568155, -2.9202922)",178.32300000000004,0.0,15.000000000034689
Ibaiondo,building_public,N4634471357,"(43.2570064, -2.9205174)",193.65700000000004,0.0,15.000000000034689
Ibaiondo,building_public,N4634471356,"(43.2570289, -2.9204812)",193.65700000000004,0.0,15.000000000034689
Ibaiondo,amenity_school,N4634394695,"(43.2571197, -2.920449)",214.43700000000004,0.0,15.000000000034689
Ibaiondo,amenity_school,N4634471354,"(43.2571227, -2.9204423)",214.43700000000004,0.0,15.000000000034689
Ibaiondo,amenity_school,W176257645,"(43.256800249672935, -2.921374403543259)",236.52400000000006,0.0,20.499999999990088
Ibaiondo,amenity_community_centre,N4520491591,"(43.2535977, -2.917769)",267.52500000000003,14.000000000054541,11.000000000109054
Ibaiondo,amenity_school,W40287021,"(43.25688259609332, -2.9177915810643356)",285.75,0.0,10.000000000069377
Ibaiondo,amenity_school,W40354072,"(43.257313534983936, -2.920838814693779)",287.278,0.0,21.0000000001338
Ibaiondo,amenity_arts_centre,W41082562,"(43.25706233206719, -2.9216354410086542)",328.09600000000006,0.0,26.50000000000496
Ibaiondo,amenity_place_of_worship,W165888796,"(43.253559247122105, -2.920482768908343)",351.458,7.000000000054531,37.00000000015365
Ibaiondo,amenity_school,W41577094,"(43.25438112441693, -2.9219242749036556)",371.3760000000001,7.00000000005452,31.500000000054523
Ibaiondo,amenity_school,W40286949,"(43.256180874898334, -2.917204164189735)",378.937,3.500000000009919,6.500000000109026
Ibaiondo,amenity_place_of_worship,W41525574,"(43.25771234249542, -2.9221397271902028)",381.53700000000003,0.0,28.50000000002478
Ibaiondo,amenity_school,N4708209443,"(43.2579938, -2.9196631)",404.63,0.0,21.000000000133795
Ibaiondo,tourism_museum,N498483153,"(43.2581854, -2.9204165)",404.63,0.0,21.000000000133795
Ibaiondo,building_train_station,W25320637,"(43.25400683264739, -2.9214724811831636)",406.41400000000004,7.0000000000545235,43.00000000004957
Ibaiondo,amenity_school,W201679887,"(43.25314905033093, -2.917902836711677)",426.50200000000007,24.500000000094175,24.50000000012392
Ibaiondo,amenity_school,W421657146,"(43.254832364210294, -2.921474753973205)",428.7010000000001,7.00000000005452,41.50000000005947
Ibaiondo,tourism_museum,R2727759,"(43.253335664807004, -2.9207208313355193)",437.468,7.000000000054531,37.00000000015365
Begona,railway_subway_entrance,N482482840,"(43.2540666, -2.9147211)",456.3919999999999,29.49999999998019,0.5000000000000142
Begona,building_public,N3771202490,"(43.2539898, -2.9149148)",460.72799999999995,28.99999999998019,1.4210854715202004e-14
Ibaiondo,amenity_place_of_worship,W41577091,"(43.25517486273493, -2.9231226570051967)",472.3529999999999,0.0,30.999999999975223
Ibaiondo,amenity_arts_centre,N2759508762,"(43.2547042, -2.9223506)",472.54300000000006,7.000000000054522,41.50000000005947
Ibaiondo,amenity_community_centre,N4708423670,"(43.2562643, -2.9223392)",505.559,6.500000000084242,34.50000000004955
Begona,amenity_place_of_worship,W40111841,"(43.25348558282735, -2.913954059983779)",522.937,33.500000000004974,1.4210854715202004e-14
Ibaiondo,railway_subway_entrance,N482329037,"(43.2586228, -2.921633)",544.7040000000001,5.4509285973836086e-11,29.000000000054516
Ibaiondo,building_public,W174495760,"(43.255487081105514, -2.9242375622713803)",558.029,0.0,35.00000000003469
Begona,amenity_school,W40944261,"(43.25457663584313, -2.9143413659869406)",565.569,28.99999999998019,3.9999999999653255
Begona,railway_subway_entrance,N482482839,"(43.2554699, -2.9131365)",570.866,30.49999999996038,5.000000000019853
Ibaiondo,amenity_place_of_worship,R7560683,"(43.25719378146312, -2.923726218031054)",586.249,7.0000000000842455,37.50000000012389
Ibaiondo,tourism_museum,W173853329,"(43.25875132992285, -2.9212255606721382)",606.6020000000001,8.000000000084242,29.000000000054516
Ibaiondo,amenity_place_of_worship,N603714638,"(43.2567944, -2.9151798)",613.483,18.500000000059472,11.500000000113985
Ibaiondo,tourism_hostel,W173091204,"(43.25844537253583, -2.9185868614666655)",623.4090000000001,14.500000000104059,25.500000000203165
Ibaiondo,amenity_community_centre,N4844234121,"(43.2587801, -2.9228383)",638.8060000000002,5.4509285973836086e-11,30.500000000049557
Ibaiondo,amenity_community_centre,W462350867,"(43.259603099365414, -2.921958448215474)",653.373,0.5000000000644214,29.000000000054516
Begona,amenity_place_of_worship,N1892943135,"(43.2558594, -2.9132959)",668.1600000000001,29.99999999996038,9.500000000024798
Ibaiondo,amenity_place_of_worship,N6612828074,"(43.2594381, -2.9188197)",695.7660000000001,21.500000000133802,10.500000000109033
Ibaiondo,railway_subway_entrance,N4456565174,"(43.2599587, -2.9221643)",696.587,0.5000000000644214,29.000000000054516
Ibaiondo,tourism_hostel,N4847061832,"(43.2593563, -2.9190096)",713.9720000000001,21.500000000133802,10.500000000109033
Ibaiondo,building_train_station,W485363913,"(43.25997684824979, -2.9220146785419328)",720.23,0.5000000000644214,29.000000000054516
Ibaiondo,railway_subway_entrance,N559203040,"(43.2602464, -2.9198909)",819.989,33.50000000002975,29.000000000054523
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",917.585,56.500000000109054,19.50000000007934
