territory,building_type,osmid,coord,distance,rise,fall
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",265.467,5.500000000034696,3.4999999999851354
Errekalde,amenity_school,W331883965,"(43.25126608491348, -2.9388108819696117)",289.91200000000003,9.499999999985128,7.105427357601002e-15
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",423.7310000000001,3.5000000000346887,8.500000000029743
Errekalde,amenity_library,N10571583809,"(43.251039, -2.9352232)",503.838,26.99999999996531,1.4210854715202004e-14
Errekalde,amenity_community_centre,N4896680970,"(43.2536856, -2.9454718)",511.106,9.000000000039655,3.000000000024791
Errekalde,amenity_place_of_worship,W146669294,"(43.25265959697768, -2.9348678024342023)",520.072,25.50000000001488,1.4210854715202004e-14
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",540.7139999999999,11.500000000069392,17.500000000138783
Errekalde,building_train_station,W111740255,"(43.25465516232399, -2.943640524057168)",540.7139999999999,11.500000000069392,17.500000000138783
Errekalde,amenity_school,W138709160,"(43.2507197898228, -2.945235337346584)",557.523,14.000000000024798,3.9999999999851497
Errekalde,amenity_school,W151417160,"(43.24855327383859, -2.941124341036385)",698.6769999999998,50.49999999998513,12.999999999980183
Errekalde,amenity_school,W302863499,"(43.249161518689874, -2.9419338912957236)",718.2929999999999,36.5000000000347,2.5000000000545413
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",813.7970000000001,19.50000000008425,22.500000000054527
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",926.0930000000001,19.500000000044608,25.000000000054527
