territory,building_type,osmid,coord,distance,rise,fall
Deusto,amenity_police,W185205676,"(43.2730320456833, -2.9532225738516544)",436.67,2.000000000019817,25.50000000002477
Deusto,amenity_library,N10575964741,"(43.2724615, -2.9507625)",443.912,5.499999999990102,19.000000000024762
Deusto,amenity_place_of_worship,N707156296,"(43.274857, -2.9480119)",447.181,40.49999999989599,6.999999999866297
Deusto,amenity_school,W185282136,"(43.27572418887909, -2.948857870940447)",469.58400000000006,38.49999999993068,7.105427357601002e-15
Deusto,amenity_theatre,N10315485009,"(43.2718672, -2.9532544)",498.17699999999996,2.0000000000544738,35.50000000005447
Deusto,amenity_library,N10308512109,"(43.2723012, -2.9505157)",615.655,2.00000000001981,38.000000000123805
Deusto,amenity_school,W46974419,"(43.275085230498796, -2.955713804783979)",623.74,6.0000000000148574,25.50000000001981
Deusto,amenity_school,N1759584097,"(43.2722245, -2.9510542)",635.5379999999999,2.0000000000544738,36.50000000014856
Deusto,tourism_hostel,N11975964770,"(43.2722749, -2.9467999)",675.3559999999999,8.499999999975248,41.00000000006439
Deusto,railway_subway_entrance,N4952944847,"(43.2718668, -2.9487299)",704.283,5.0000000000198135,36.500000000108955
Deusto,railway_subway_entrance,N571805608,"(43.2718219, -2.9494558)",710.5910000000001,3.5000000000346674,38.000000000123805
Deusto,amenity_place_of_worship,W41880844,"(43.27554714351943, -2.9561012625662673)",729.746,6.0000000000148574,28.5
Deusto,amenity_place_of_worship,W185205678,"(43.270495984069676, -2.9536808799959586)",743.2969999999999,2.0000000000544738,46.50000000007428
Deusto,railway_subway_entrance,N5299547436,"(43.2744156, -2.958025)",759.5140000000002,2.0000000000198206,36.000000000019824
Deusto,shop_mall,W174293196,"(43.27145723476136, -2.9487516219122725)",788.341,5.0000000000198135,41.00000000000001
Deusto,shop_mall,N4262153026,"(43.2711079, -2.9487353)",788.341,5.0000000000198135,41.00000000000001
Deusto,building_train_station,W378437650,"(43.27456673055102, -2.9582315021641943)",816.6610000000003,2.0000000000198277,39.000000000024784
Deusto,amenity_school,W248684621,"(43.27026384014726, -2.9519081118250723)",875.126,2.0000000000544738,46.000000000103995
Deusto,amenity_arts_centre,N12087072670,"(43.2699399, -2.9504322)",886.6979999999999,2.0000000000544738,46.000000000103995
Deusto,railway_subway_entrance,N652111388,"(43.2705875, -2.9494092)",891.9710000000001,3.5000000000346674,44.5000000000099
