territory,building_type,osmid,coord,distance,rise,fall
Begona,amenity_school,W40347954,"(43.25086874686762, -2.9168277398567413)",448.775,22.500000000114028,9.000000000123947
Begona,amenity_place_of_worship,W40111977,"(43.25102796813039, -2.916214065107912)",504.53000000000003,19.000000000074387,3.5000000001338734
Begona,amenity_school,W302871940,"(43.24857120737572, -2.9140678663974113)",576.009,14.000000000089251,16.500000000178467
Begona,amenity_school,W40347964,"(43.25155120263126, -2.917310261009466)",608.9949999999999,25.500000000173515,20.50000000020821
Ibaiondo,amenity_school,W201679887,"(43.25314905033093, -2.917902836711677)",642.05,29.50000000016359,34.000000000223075
Ibaiondo,amenity_community_centre,N4520491591,"(43.2535977, -2.917769)",754.833,29.500000000163602,31.00000000024786
Begona,amenity_school,W419249921,"(43.247898820477886, -2.9140790959457936)",773.648,16.00000000014377,16.500000000178467
Ibaiondo,amenity_place_of_worship,W165888796,"(43.253559247122105, -2.920482768908343)",810.2890000000001,5.999999999935573,40.500000000064446
Ibaiondo,building_train_station,W25320637,"(43.25400683264739, -2.9214724811831636)",889.9720000000001,11.000000000069388,51.500000000094175
Ibaiondo,tourism_museum,R2727759,"(43.253335664807004, -2.9207208313355193)",896.2990000000001,5.999999999935573,40.500000000064446
Ibaiondo,amenity_police,W165645785,"(43.24968056605251, -2.9245496912078623)",1824.343,77.00000000010412,55.500000000118995
