territory,building_type,osmid,coord,distance,rise,fall
Errekalde,N/A,N5056183351,"(43.251483, -2.9359224)",359.216,19.500000000074344,4.000000000054527
Ibaiondo,N/A,N11229801356,"(43.2538282, -2.9319814)",456.015,16.500000000113985,9.999999999985128
Errekalde,N/A,N5056184623,"(43.2568371, -2.9396557)",689.6689999999998,4.50000000004956,17.5
