territory,building_type,osmid,coord,distance,rise,fall
Uribarri,tourism_hostel,N5552087740,"(43.2595488, -2.9125486)",150.25,8.999999999995055,7.500000000024812
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",159.41200000000003,8.999999999995055,15.999999999980218
Otxarkoaga-Txurdinaga,amenity_place_of_worship,W115272112,"(43.25771305385451, -2.911064522003883)",205.707,13.50000000001981,5.000000000079282
Otxarkoaga-Txurdinaga,amenity_place_of_worship,N10265549875,"(43.2563979, -2.9104282)",354.768,13.50000000001981,23.50000000009416
Otxarkoaga-Txurdinaga,amenity_school,W302866212,"(43.26113539778884, -2.9098367963201803)",398.97,34.49999999991081,2.842170943040401e-14
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",470.682,30.000000000059458,20.000000000079282
Begona,amenity_place_of_worship,N1892943135,"(43.2558594, -2.9132959)",491.525,12.999999999990123,36.50000000006942
Otxarkoaga-Txurdinaga,amenity_school,N2280741197,"(43.2556644, -2.9098373)",506.46200000000005,13.500000000059458,28.00000000012389
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532216,"(43.2579448, -2.9067392)",575.806,20.00000000003965,28.000000000044622
Begona,railway_subway_entrance,N482482839,"(43.2554699, -2.9131365)",575.829,13.500000000019838,32.00000000009419
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",578.0330000000001,28.49999999992076,0.9999999999307079
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532215,"(43.2595093, -2.9078566)",579.612,37.50000000009412,33.50000000011396
Otxarkoaga-Txurdinaga,amenity_school,W185282104,"(43.260141390243255, -2.9072056253542877)",656.131,43.50000000008919,27.50000000011397
Ibaiondo,amenity_school,W40286949,"(43.256180874898334, -2.917204164189735)",711.8279999999999,16.500000000009948,63.50000000012393
Ibaiondo,amenity_school,W40287021,"(43.25688259609332, -2.9177915810643356)",732.949,11.500000000019853,65.50000000010411
Ibaiondo,amenity_place_of_worship,N603714638,"(43.2567944, -2.9151798)",765.635,21.500000000014893,58.500000000084285
Ibaiondo,tourism_hostel,W173091204,"(43.25844537253583, -2.9185868614666655)",881.822,2.1316282072803006e-14,55.00000000011401
Begona,amenity_school,W40944261,"(43.25457663584313, -2.9143413659869406)",950.0019999999998,17.49999999998515,36.499999999985164
