territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_school,W185201414,"(43.26374906018535, -2.9450893559191655)",106.64,7.4999999999950475,0.0
Abando,amenity_library,N4761972760,"(43.2642641, -2.9429738)",175.76600000000002,4.9999999999801865,3.552713678800501e-15
Abando,tourism_museum,N518227646,"(43.2661789, -2.9463066)",177.813,2.6645352591003757e-15,12.000000000014865
Abando,amenity_theatre,N11882322969,"(43.2662156, -2.9463144)",177.813,2.6645352591003757e-15,12.000000000014865
Abando,amenity_theatre,W174088299,"(43.2669918179244, -2.9442825851041095)",186.44099999999997,6.50000000000496,5.999999999950468
Abando,railway_subway_entrance,N571807591,"(43.2627294, -2.9461016)",268.585,11.500000000009916,0.5000000000000036
Abando,amenity_police,N4105324002,"(43.2641634, -2.9434159)",276.41900000000004,9.000000000009909,0.0
Abando,amenity_place_of_worship,N2326472794,"(43.2627187, -2.9432415)",386.53900000000004,10.499999999985135,1.5
Basurtu-Zorrotza,leisure_stadium,N11865822545,"(43.2641013, -2.9482607)",398.052,15.000000000193197,1.500000000099078
Basurtu-Zorrotza,tourism_museum,N5308301923,"(43.2640855, -2.9481789)",398.052,15.000000000193197,1.500000000099078
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",467.474,14.500000000019813,1.500000000034678
Basurtu-Zorrotza,leisure_stadium,W59171758,"(43.264171286696644, -2.9493828668461135)",586.79,18.500000000044583,1.500000000034678
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",602.496,18.50000000004459,1.5000000000346851
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",604.256,18.50000000004459,1.5000000000346851
Basurtu-Zorrotza,building_train_station,W163128700,"(43.261459197014496, -2.948830847035061)",611.0079999999999,16.50000000006441,2.5000000000495497
Basurtu-Zorrotza,railway_subway_entrance,N6139261848,"(43.2614654, -2.9489264)",615.3599999999999,16.50000000006441,2.5000000000495497
Abando,railway_subway_entrance,N571809293,"(43.2612436, -2.9423379)",648.088,19.999999999995055,4.499999999990102
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",686.1889999999999,17.500000000009923,7.000000000039652
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",781.028,19.99999999996038,6.499999999985153
