territory,building_type,osmid,coord,distance,rise,fall
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",189.676,0.0,3.0000000000495533
Basurtu-Zorrotza,amenity_place_of_worship,W521860095,"(43.25903349804755, -2.9482902674061107)",304.927,0.0,5.5000000000049525
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",334.79999999999995,0.0,14.500000000039641
Basurtu-Zorrotza,building_train_station,W163128700,"(43.261459197014496, -2.948830847035061)",351.4050000000001,7.105427357601002e-15,10.999999999995058
Basurtu-Zorrotza,railway_subway_entrance,N6139261848,"(43.2614654, -2.9489264)",355.75700000000006,7.105427357601002e-15,10.999999999995058
Abando,railway_subway_entrance,N571807591,"(43.2627294, -2.9461016)",359.01899999999995,1.4210854715202004e-14,14.000000000000014
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",377.836,2.5000000000842277,14.500000000109004
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",381.537,2.500000000039634,4.500000000064411
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",403.14700000000005,1.0000000000099156,12.5000000000446
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",452.03400000000005,5.000000000069356,13.000000000069363
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",453.79400000000004,5.000000000069356,13.000000000069363
Abando,amenity_school,W174088383,"(43.258071420606136, -2.9426844799068728)",498.05499999999995,1.0000000000148646,4.500000000009912
Basurtu-Zorrotza,building_public,N1848293667,"(43.2622397, -2.9510612)",499.67300000000006,5.500000000004956,11.500000000000004
Abando,amenity_school,W185201414,"(43.26374906018535, -2.9450893559191655)",513.459,0.5000000000000107,18.000000000014875
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",523.0100000000001,6.500000000079297,5.500000000094168
Abando,railway_subway_entrance,N571809293,"(43.2612436, -2.9423379)",539.0930000000001,3.000000000039641,12.5000000000446
Basurtu-Zorrotza,amenity_police,W408633232,"(43.2565796201018, -2.9493267089254327)",540.333,13.00000000013381,7.000000000148681
Basurtu-Zorrotza,amenity_library,N10313715009,"(43.2567015, -2.9490922)",540.333,13.00000000013381,7.000000000148681
Abando,amenity_school,W174482534,"(43.260286715295, -2.9415964249186772)",569.677,4.499999999990095,14.500000000029733
Abando,railway_subway_entrance,N5044373236,"(43.2599287, -2.9408038)",580.181,4.500000000024777,12.5000000000446
Abando,amenity_place_of_worship,W41586292,"(43.2600826018563, -2.9410293255920963)",580.181,4.500000000024777,12.5000000000446
Abando,amenity_place_of_worship,N2326472794,"(43.2627187, -2.9432415)",589.823,0.5000000000198206,16.500000000044597
Abando,amenity_theatre,N10315426810,"(43.2601868, -2.9408164)",618.222,5.000000000029733,14.500000000029733
Basurtu-Zorrotza,railway_subway_entrance,N4944875063,"(43.2594993, -2.9525533)",728.1850000000001,14.999999999970292,12.000000000004981
