territory,building_type,osmid,coord,distance,rise,fall
Uribarri,N/A,W162445376,"(43.273080655467716, -2.9178267306692467)",515.159,3.999999999930651,0.49999999991089794
Uribarri,N/A,W123440625,"(43.27407575044531, -2.920164432463072)",766.482,5.5000000000693205,5.9999999999159
