territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_school,W174088383,"(43.258071420606136, -2.9426844799068728)",99.007,1.500000000029729,0.9999999999950404
Abando,amenity_place_of_worship,W132575975,"(43.25788824999999, -2.9389887000000003)",222.36399999999998,3.500000000019824,3.0000000000049596
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",224.355,3.0,0.9999999999950404
Abando,railway_subway_entrance,N5044373236,"(43.2599287, -2.9408038)",275.08,1.500000000064425,5.500000000054513
Abando,amenity_place_of_worship,W41586292,"(43.2600826018563, -2.9410293255920963)",275.08,1.500000000064425,5.500000000054513
Abando,amenity_police,W185201415,"(43.259573873833325, -2.9391097665235018)",292.664,2.5000000000693774,10.00000000008919
Abando,amenity_theatre,N10315426810,"(43.2601868, -2.9408164)",316.87399999999997,1.500000000064425,7.000000000034689
Abando,amenity_library,N1116551010,"(43.2587313, -2.938108)",356.744,3.0000000000495675,10.000000000039655
Abando,amenity_school,W174482534,"(43.260286715295, -2.9415964249186772)",359.44,1.5000000000297433,7.500000000039645
Errekalde,building_train_station,W111740255,"(43.25465516232399, -2.943640524057168)",395.39,6.500000000089194,7.500000000128843
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",395.39,6.500000000089194,7.500000000128843
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",406.21900000000005,1.5000000000297433,9.000000000034692
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",409.966,4.5000000000148574,3.5000000000346745
Abando,railway_subway_entrance,N1851625175,"(43.2608046, -2.9400076)",410.47799999999995,1.500000000064425,8.500000000044597
Abando,railway_subway_entrance,N571809293,"(43.2612436, -2.9423379)",519.481,1.5000000000594795,7.000000000034703
Errekalde,amenity_police,N1773085424,"(43.2571384, -2.9349085)",556.8240000000001,4.50000000000496,7.000000000034689
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",592.0459999999999,7.500000000163531,7.500000000128843
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",616.1990000000001,4.500000000109033,2.5000000000495675
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",653.013,1.5000000000297433,12.000000000039648
Abando,amenity_arts_centre,W96337695,"(43.259739701752665, -2.9371151663607047)",670.5149999999999,3.5000000000792824,15.000000000049553
Abando,amenity_school,W248831480,"(43.259145032718884, -2.9354195104461427)",701.6839999999999,4.0000000000743405,13.500000000084245
Errekalde,tourism_hostel,N11907017769,"(43.2554201, -2.9352735)",718.1450000000001,16.500000000089216,2.5000000000495675
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",728.495,4.500000000069392,5.0000000000495675
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",836.227,20.00000000032214,13.000000000242835
