territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,N/A,N5056088727,"(43.2562779, -2.9264049)",255.082,7.000000000004967,8.000000000034696
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",271.905,1.4999999999653149,5.499999999975223
Ibaiondo,N/A,W404432093,"(43.25599232855877, -2.9282142750288136)",347.856,17.000000000019835,2.5000000000446043
Ibaiondo,N/A,W41525574,"(43.25771234249542, -2.9221397271902023)",396.98299999999995,1.9999999999752198,2.000000000009905
Ibaiondo,N/A,W420558992,"(43.256988569906525, -2.92040166742721)",560.2659999999998,26.500000000024787,13.000000000069381
Ibaiondo,N/A,W375390416,"(43.25296603590128, -2.923187807157419)",586.2280000000001,17.50000000007436,15.50000000009913
Ibaiondo,N/A,W485363913,"(43.25997684824978, -2.9220146785419328)",623.0070000000001,13.000000000019819,13.000000000019819
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",732.2139999999999,20.499999999925677,13.499999999995044
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",789.2589999999999,18.999999999970267,18.00000000000991
Ibaiondo,N/A,W376396126,"(43.25272399169551, -2.925878746109151)",847.979,31.000000000034714,21.50000000009914
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",894.8979999999999,23.000000000000004,13.50000000002478
