territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",208.847,0.0,10.000000000044594
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",267.49199999999996,3.499999999960359,2.0000000000148646
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",277.194,1.0000000000099156,8.000000000049553
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",360.872,3.9999999999851354,1.5000000000148646
Abando,railway_subway_entrance,N571809293,"(43.2612436, -2.9423379)",413.14,3.000000000039641,8.000000000049553
Basurtu-Zorrotza,amenity_place_of_worship,W521860095,"(43.25903349804755, -2.9482902674061107)",418.87800000000004,4.4999999999950475,5.5000000000049525
Abando,amenity_school,W174088383,"(43.258071420606136, -2.9426844799068728)",431.11899999999997,2.5000000000148646,1.5000000000148646
Basurtu-Zorrotza,building_train_station,W163128700,"(43.261459197014496, -2.948830847035061)",441.53200000000004,4.4999999999950475,10.999999999995051
Abando,amenity_school,W174482534,"(43.260286715295, -2.9415964249186772)",443.72400000000005,4.499999999990095,10.000000000034685
Basurtu-Zorrotza,railway_subway_entrance,N6139261848,"(43.2614654, -2.9489264)",445.884,4.4999999999950475,10.999999999995051
Abando,railway_subway_entrance,N571807591,"(43.2627294, -2.9461016)",449.14599999999996,4.499999999995055,14.000000000000007
Abando,railway_subway_entrance,N5044373236,"(43.2599287, -2.9408038)",454.22800000000007,4.500000000024777,8.000000000049553
Abando,amenity_place_of_worship,W41586292,"(43.2600826018563, -2.9410293255920963)",454.22800000000007,4.500000000024777,8.000000000049553
Abando,amenity_place_of_worship,N2326472794,"(43.2627187, -2.9432415)",463.87,0.5000000000198206,12.00000000004955
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",467.963,7.000000000079268,14.500000000108997
Abando,amenity_theatre,N10315426810,"(43.2601868, -2.9408164)",492.26900000000006,5.000000000029733,10.000000000034685
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",542.161,9.500000000064396,13.000000000069356
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",543.9209999999999,9.500000000064396,13.000000000069356
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",556.714,10.000000000039648,4.500000000059472
Abando,railway_subway_entrance,N1851625175,"(43.2608046, -2.9400076)",561.5820000000001,5.000000000029733,11.500000000044594
Basurtu-Zorrotza,amenity_library,N10313715009,"(43.2567015, -2.9490922)",600.811,14.500000000059472,4.000000000079297
Basurtu-Zorrotza,amenity_police,W408633232,"(43.2565796201018, -2.9493267089254327)",600.811,14.500000000059472,4.000000000079297
Abando,amenity_school,W185201414,"(43.26374906018535, -2.9450893559191655)",603.5859999999999,4.999999999995051,18.000000000014868
