territory,building_type,osmid,coord,distance,rise,fall
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",161.58300000000003,6.999999999985178,6.999999999985178
Uribarri,tourism_hostel,N5552087740,"(43.2595488, -2.9125486)",201.894,15.99999999998019,7.500000000024784
Otxarkoaga-Txurdinaga,amenity_place_of_worship,W115272112,"(43.25771305385451, -2.911064522003883)",301.243,20.500000000004974,5.000000000079282
Otxarkoaga-Txurdinaga,amenity_place_of_worship,N10265549875,"(43.2563979, -2.9104282)",419.849,16.00000000000003,19.000000000089216
Otxarkoaga-Txurdinaga,amenity_school,W302866212,"(43.26113539778884, -2.9098367963201803)",450.61400000000003,41.49999999989595,0.0
Ibaiondo,amenity_place_of_worship,N6612828074,"(43.2594381, -2.9188197)",492.611,1.4210854715202004e-14,26.00000000000496
Begona,amenity_place_of_worship,N1892943135,"(43.2558594, -2.9132959)",493.696,10.999999999980247,27.50000000007438
Ibaiondo,tourism_hostel,N4847061832,"(43.2593563, -2.9190096)",510.817,1.4210854715202004e-14,26.00000000000496
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",566.218,37.00000000004462,20.000000000079282
Otxarkoaga-Txurdinaga,amenity_school,N2280741197,"(43.2556644, -2.9098373)",571.5430000000001,16.000000000039677,23.500000000118945
Begona,railway_subway_entrance,N482482839,"(43.2554699, -2.9131365)",609.4,14.499999999995097,26.000000000084285
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",629.6770000000001,35.499999999905896,0.9999999999306795
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532215,"(43.2595093, -2.9078566)",675.148,44.50000000007928,33.50000000011396
Ibaiondo,amenity_school,W40287021,"(43.25688259609332, -2.9177915810643356)",675.258,2.4999999999802043,49.5000000000793
Ibaiondo,amenity_school,W40286949,"(43.256180874898334, -2.917204164189735)",713.9989999999999,14.500000000000071,54.50000000012889
Ibaiondo,amenity_place_of_worship,N603714638,"(43.2567944, -2.9151798)",767.806,19.500000000005016,49.500000000089244
Ibaiondo,tourism_hostel,W173091204,"(43.25844537253583, -2.9185868614666655)",791.409,2.1316282072803006e-14,48.00000000012884
Begona,amenity_school,W40944261,"(43.25457663584313, -2.9143413659869406)",983.573,18.49999999996041,30.49999999997526
