territory,building_type,osmid,coord,distance,rise,fall
Uribarri,amenity_community_centre,W305271005,"(43.270738722696414, -2.925986104858365)",241.55000000000004,2.842170943040401e-14,59.500000000118895
Uribarri,amenity_place_of_worship,W921796689,"(43.26976245924279, -2.926139445224046)",433.38699999999994,7.5000000000148646,85.0000000000644
Uribarri,railway_subway_entrance,N4523538788,"(43.2689464, -2.925084)",492.8860000000001,17.50000000003468,100.50000000009412
Uribarri,building_train_station,W418596671,"(43.268996949414166, -2.9252006282899092)",511.95100000000014,17.50000000003468,100.50000000009412
Uribarri,railway_subway_entrance,N5316602475,"(43.268795, -2.9260197)",665.5830000000002,44.500000000064404,133.5000000001189
Uribarri,railway_subway_entrance,N5316602476,"(43.2686847, -2.9260049)",686.6410000000002,44.500000000064404,133.5000000001189
Uribarri,building_train_station,W123440604,"(43.26872494896904, -2.9260301349397224)",686.6410000000002,44.500000000064404,133.5000000001189
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",713.1020000000001,36.00000000009907,84.00000000008917
Uribarri,amenity_school,W183189348,"(43.2669778943415, -2.9257094413631584)",722.0580000000001,17.50000000003468,111.00000000005946
Uribarri,railway_subway_entrance,N4060532221,"(43.2670957, -2.9213161)",741.8430000000003,34.500000000034674,98.00000000006442
Uribarri,amenity_arts_centre,N5763866180,"(43.2671383, -2.9268465)",772.684,17.50000000003468,112.50000000003467
Uribarri,railway_subway_entrance,N4060532213,"(43.2677621, -2.9195766)",796.3410000000001,41.50000000002476,84.00000000008917
Uribarri,amenity_place_of_worship,W302874410,"(43.26887698296196, -2.9276513356413907)",817.0690000000002,44.500000000064404,137.50000000007927
Uribarri,building_public,W162445381,"(43.27320069223098, -2.9188288684242503)",1147.144,143.00000000016342,20.500000000059444
Uribarri,amenity_place_of_worship,N10646887705,"(43.2737192, -2.9192088)",1147.144,143.00000000016342,20.500000000059444
Uribarri,amenity_police,W185207502,"(43.2709757152328, -2.9296242042266636)",1166.452,45.50000000002971,117.000000000104
Uribarri,building_train_station,W123440625,"(43.274075750445306, -2.920164432463072)",1526.6010000000003,144.00000000016337,20.500000000059444
Uribarri,railway_subway_entrance,N5318330528,"(43.2741801, -2.9200627)",1526.6010000000003,144.00000000016337,20.500000000059444
