territory,building_type,osmid,coord,distance,rise,fall
Begona,amenity_place_of_worship,W40401013,"(43.25326081015326, -2.910998703291393)",55.83,2.0000000000396767,0.0
Begona,railway_subway_entrance,N506170049,"(43.2507365, -2.9105707)",300.767,2.999999999955392,18.499999999900865
Begona,amenity_school,W178937537,"(43.25131112995326, -2.9102872678264795)",319.47799999999995,2.999999999955392,15.499999999945473
Begona,railway_subway_entrance,N506170042,"(43.2506056, -2.9114436)",326.072,2.0000000000049454,17.499999999955378
Begona,railway_subway_entrance,N482482838,"(43.2538346, -2.9134248)",357.69399999999996,7.000000000128864,9.500000000069377
Begona,amenity_place_of_worship,W40111841,"(43.25348558282735, -2.913954059983779)",379.996,7.000000000128864,9.500000000069377
Begona,railway_subway_entrance,N482482839,"(43.2554699, -2.9131365)",400.773,6.500000000079297,17.000000000084242
Begona,amenity_place_of_worship,N1892943135,"(43.2558594, -2.9132959)",435.45600000000013,6.500000000079311,22.0000000000892
Begona,amenity_school,W40944261,"(43.25457663584313, -2.9143413659869406)",465.991,7.000000000128864,18.000000000059472
Otxarkoaga-Txurdinaga,amenity_place_of_worship,N10265549875,"(43.2563979, -2.9104282)",471.9020000000001,8.000000000074365,10.00000000007931
Begona,building_public,N3771202490,"(43.2539898, -2.9149148)",480.184,7.000000000128864,14.000000000094161
Begona,railway_subway_entrance,N482482840,"(43.2540666, -2.9147211)",482.984,7.000000000128864,14.000000000094161
Otxarkoaga-Txurdinaga,amenity_school,N2280741197,"(43.2556644, -2.9098373)",528.272,10.000000000069392,16.500000000064418
Otxarkoaga-Txurdinaga,amenity_school,W185282107,"(43.25387952593527, -2.9081157892491385)",543.04,6.500000000079325,27.00000000001984
Otxarkoaga-Txurdinaga,amenity_police,W622325548,"(43.255404083652344, -2.906858896330697)",565.993,11.00000000008427,24.50000000002973
Begona,amenity_place_of_worship,W40111977,"(43.25102796813039, -2.916214065107912)",584.838,1.9999999999950404,17.999999999970257
Otxarkoaga-Txurdinaga,amenity_police,W622325547,"(43.255334209706184, -2.906310598872137)",585.058,14.00000000008427,24.50000000002973
Otxarkoaga-Txurdinaga,amenity_police,W622325546,"(43.25530218844108, -2.9063156895208095)",585.058,14.00000000008427,24.50000000002973
Otxarkoaga-Txurdinaga,amenity_school,W185282109,"(43.25366521738261, -2.906609666855828)",786.2339999999999,7.5000000000446505,30.50000000002482
