territory,building_type,osmid,coord,distance,rise,fall
Errekalde,amenity_school,W331883965,"(43.25126608491348, -2.9388108819696117)",147.39100000000002,1.0000000000099192,0.0
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",173.25900000000001,5.948663783783559e-11,6.499999999985128
Errekalde,amenity_place_of_worship,W146669294,"(43.25265959697768, -2.9348678024342023)",251.35799999999998,17.000000000039662,0.0
Errekalde,amenity_library,N10571583809,"(43.251039, -2.9352232)",341.4680000000001,18.499999999990095,0.0
Errekalde,tourism_hostel,N11907017769,"(43.2554201, -2.9352735)",467.875,14.000000000158607,13.500000000123904
Ibaiondo,amenity_school,W302250302,"(43.251633315829835, -2.933294527060253)",503.96299999999997,28.000000000044622,7.000000000074365
Errekalde,amenity_school,W146669288,"(43.25526346281122, -2.933798192832977)",512.226,18.500000000143736,14.000000000069392
Ibaiondo,amenity_place_of_worship,W301583287,"(43.25418140212627, -2.9324946957341824)",580.0129999999999,21.500000000118966,23.000000000074344
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",586.705,7.5000000001239115,19.00000000006939
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",615.471,4.500000000148695,18.000000000118952
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",699.001,7.50000000008427,21.50000000006939
Errekalde,amenity_school,W302863499,"(43.249161518689874, -2.9419338912957236)",974.9399999999999,35.00000000005453,9.500000000049567
