territory,building_type,osmid,coord,distance,rise,fall
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",230.78699999999998,0.49999999999008793,0.0
Abando,N/A,W108504682,"(43.26150873360247, -2.9323193974511943)",281.79699999999997,3.500000000029729,2.0000000000148646
Abando,N/A,W44016098,"(43.261229928011566, -2.929048100639934)",305.467,5.000000000019824,7.105427357601002e-15
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",393.47099999999995,0.5000000000198241,2.5000000000743263
Abando,N/A,N3207631929,"(43.2618877, -2.9308223)",397.205,4.500000000009912,2.0000000000148646
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",466.05699999999996,0.5000000000198206,8.500000000044597
Abando,N/A,W41688628,"(43.26399354682828, -2.9308926528671213)",609.9359999999999,7.000000000074316,5.000000000049546
Ibaiondo,N/A,W404432093,"(43.25599232855877, -2.9282142750288136)",637.407,10.000000000000014,4.500000000009919
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",853.78,8.500000000039645,21.50000000003469
Ibaiondo,N/A,N5056088727,"(43.2562779, -2.9264049)",891.9259999999999,8.00000000000001,18.000000000014875
