territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_school,W185201416,"(43.26113546370042, -2.937620627274355)",108.10799999999999,0.0,1.4999999999950475
Abando,amenity_police,W185201415,"(43.259573873833325, -2.9391097665235018)",176.077,1.9999999999702673,0.0
Abando,amenity_library,N1116551010,"(43.2587313, -2.938108)",184.409,2.499999999999993,0.0
Abando,amenity_arts_centre,W96337695,"(43.259739701752665, -2.9371151663607047)",201.77400000000003,1.000000000009905,2.999999999990095
Abando,railway_subway_entrance,N1851625175,"(43.2608046, -2.9400076)",202.86599999999996,4.000000000029729,1.5000000000198206
Abando,building_public,W110931345,"(43.26074995000001, -2.9355472000000007)",214.055,2.9999999999752234,2.999999999990095
Abando,amenity_place_of_worship,N3954126240,"(43.2627521, -2.9372656)",273.331,5.000000000044594,7.500000000039641
Abando,amenity_theatre,N10315426810,"(43.2601868, -2.9408164)",296.4699999999999,5.500000000039638,1.5000000000198206
Abando,amenity_school,W248831480,"(43.259145032718884, -2.9354195104461427)",318.87800000000004,3.4999999999999964,3.5000000000198206
Abando,amenity_school,W174482534,"(43.260286715295, -2.9415964249186772)",320.72399999999993,5.500000000039638,2.000000000059458
Abando,tourism_hostel,N4737897756,"(43.2616418, -2.93537)",326.392,5.500000000049543,2.999999999990095
Abando,amenity_place_of_worship,W132575975,"(43.25788824999999, -2.9389887000000003)",331.274,10.00000000000496,1.4210854715202004e-14
Abando,amenity_school,N3248077509,"(43.2597891, -2.934158)",331.52900000000005,5.00000000004459,3.5000000000198206
Abando,amenity_place_of_worship,W41586292,"(43.2600826018563, -2.9410293255920963)",338.2639999999999,7.0000000000198135,1.5000000000198206
Abando,railway_subway_entrance,N5044373236,"(43.2599287, -2.9408038)",338.2639999999999,7.0000000000198135,1.5000000000198206
Abando,building_public,W1339744898,"(43.262440928674806, -2.93560981514395)",339.015,5.000000000044587,8.500000000074316
Abando,amenity_theatre,N10315440209,"(43.2606519, -2.9334323)",390.90600000000006,4.0,4.000000000009912
Abando,railway_subway_entrance,N571809293,"(43.2612436, -2.9423379)",399.161,4.50000000000496,0.49999999999010214
Abando,railway_subway_entrance,N571811758,"(43.2626209, -2.9345259)",436.71,5.000000000044587,10.000000000079268
Abando,railway_subway_entrance,N571811759,"(43.2626609, -2.933751)",460.29599999999994,8.000000000039634,10.000000000079268
Abando,railway_subway_entrance,N412182737,"(43.2631551, -2.93431)",484.98299999999995,5.00000000004459,10.000000000079272
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",487.2539999999999,7.5000000000247695,5.500000000039638
Abando,amenity_school,W148389816,"(43.26034678398649, -2.9320764638486048)",521.688,6.5000000000297256,8.00000000001982
Abando,amenity_school,W148389818,"(43.26056981462753, -2.93268520312798)",521.688,6.5000000000297256,8.00000000001982
Errekalde,amenity_police,N1773085424,"(43.2571384, -2.9349085)",528.855,7.5000000000148646,0.5000000000545128
Abando,amenity_school,W174088383,"(43.258071420606136, -2.9426844799068728)",540.8870000000001,12.000000000059458,2.0000000000346887
Abando,building_public,W108504682,"(43.26150873360245, -2.932319397451193)",541.041,6.000000000049546,4.000000000009912
Abando,tourism_hostel,N12038252591,"(43.2585706, -2.93319)",562.018,8.500000000029729,0.0
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",645.339,12.000000000104059,0.5000000000545128
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",734.0479999999999,7.5000000000247695,8.500000000044594
Abando,amenity_place_of_worship,N2326472794,"(43.2627187, -2.9432415)",764.1139999999999,4.50000000000496,7.000000000009919
