territory,building_type,osmid,coord,distance,rise,fall
Otxarkoaga-Txurdinaga,amenity_school,W302866212,"(43.26113539778884, -2.9098367963201803)",199.952,8.999999999985135,0.0
Uribarri,tourism_hostel,N5552087740,"(43.2595488, -2.9125486)",361.51099999999997,1.4999999999752163,25.499999999930623
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",394.43100000000004,2.999999999995083,0.9999999999306795
Otxarkoaga-Txurdinaga,amenity_place_of_worship,W115272112,"(43.25771305385451, -2.911064522003883)",537.008,6.0,22.99999999998512
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",551.1920000000001,10.4999999999703,42.99999999988111
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",583.821,26.50000000003473,41.999999999980204
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532215,"(43.2595093, -2.9078566)",605.867,26.500000000034703,47.99999999998019
Otxarkoaga-Txurdinaga,amenity_school,W185282104,"(43.260141390243255, -2.9072056253542877)",614.124,32.50000000002976,41.99999999998019
Otxarkoaga-Txurdinaga,amenity_place_of_worship,N10265549875,"(43.2563979, -2.9104282)",686.0690000000001,6.0,41.5
Otxarkoaga-Txurdinaga,amenity_school,W201506083,"(43.261342946121154, -2.905647601969728)",776.314,27.500000000148688,33.0000000000793
Otxarkoaga-Txurdinaga,tourism_hostel,N12051758935,"(43.2600409, -2.9052972)",804.7499999999999,35.50000000007435,49.00000000001984
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532212,"(43.2586207, -2.9062238)",810.1239999999999,35.50000000011893,59.50000000002477
Otxarkoaga-Txurdinaga,amenity_school,N2280741197,"(43.2556644, -2.9098373)",837.7630000000001,6.000000000039648,46.00000000002973
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532216,"(43.2579448, -2.9067392)",882.8840000000001,33.50000000004958,66.9999999999802
Otxarkoaga-Txurdinaga,amenity_school,W164635674,"(43.25755238061837, -2.9060943790492177)",882.8840000000001,33.50000000004958,66.9999999999802
Begona,amenity_place_of_worship,N1892943135,"(43.2558594, -2.9132959)",883.3050000000002,14.499999999965368,63.49999999997031
Begona,railway_subway_entrance,N482482839,"(43.2554699, -2.9131365)",907.13,6.000000000000028,50.00000000000003
Ibaiondo,amenity_place_of_worship,N603714638,"(43.2567944, -2.9151798)",1157.415,22.999999999990138,85.49999999998518
