territory,building_type,osmid,coord,distance,rise,fall
Otxarkoaga-Txurdinaga,amenity_school,W201506082,"(43.262555357753975, -2.9054812365975407)",101.074,0.0,8.999999999891031
Otxarkoaga-Txurdinaga,amenity_school,W201506083,"(43.261342946121154, -2.905647601969728)",335.323,10.999999999975245,37.999999999950475
Otxarkoaga-Txurdinaga,tourism_hostel,N12051758935,"(43.2600409, -2.9052972)",395.069,2.99999999996038,37.99999999995049
Otxarkoaga-Txurdinaga,amenity_police,W620854409,"(43.25937163926618, -2.904349466137311)",518.223,11.999999999905882,46.49999999988607
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532212,"(43.2586207, -2.9062238)",578.222,2.9999999999603943,48.499999999910855
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532215,"(43.2595093, -2.9078566)",632.351,8.000000000029758,51.00000000001987
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",716.6809999999999,9.99999999986133,46.999999999851426
Otxarkoaga-Txurdinaga,amenity_school,W185282104,"(43.260141390243255, -2.9072056253542877)",733.2339999999999,15.999999999856357,46.99999999985141
Otxarkoaga-Txurdinaga,amenity_school,W302866212,"(43.26113539778884, -2.9098367963201803)",911.554,51.99999999984149,64.49999999990098
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",1132.5220000000002,57.49999999991084,76.99999999989106
Uribarri,amenity_school,W185282106,"(43.26352870570346, -2.908070959437656)",1202.9970000000003,80.99999999988111,46.99999999985141
Otxarkoaga-Txurdinaga,amenity_community_centre,W386847400,"(43.26560640049439, -2.906940411091095)",1435.9220000000003,121.99999999993562,50.49999999995049
Uribarri,amenity_place_of_worship,N610953374,"(43.2654928, -2.9109833)",1510.4560000000004,85.99999999992076,113.0000000000149
Uribarri,amenity_school,W48052362,"(43.26640023315709, -2.9103926848917308)",1626.1510000000003,109.99999999987119,113.0000000000149
