territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,amenity_library,N11229801356,"(43.2538282, -2.9319814)",97.939,4.500000000079297,3.9999999999752163
Ibaiondo,amenity_place_of_worship,W301583287,"(43.25418140212627, -2.9324946957341824)",110.40499999999999,4.500000000079297,15.000000000029729
Ibaiondo,tourism_hostel,N5056090690,"(43.2556034, -2.9315688)",305.342,5.5000000001635385,23.50000000009416
Errekalde,amenity_place_of_worship,W146669294,"(43.25265959697768, -2.9348678024342023)",307.758,8.000000000044615,7.105427357601002e-15
Ibaiondo,building_train_station,W489794666,"(43.255969018795504, -2.9327365417066513)",382.6839999999999,4.500000000079304,27.00000000009417
Ibaiondo,amenity_school,W302250302,"(43.251633315829835, -2.933294527060253)",392.312,12.500000000000007,0.500000000024805
Ibaiondo,amenity_place_of_worship,W53661749,"(43.251866677604006, -2.9290643617025647)",442.2,8.500000000099142,6.000000000079318
Errekalde,amenity_library,N10571583809,"(43.251039, -2.9352232)",448.31800000000004,12.500000000000007,3.0000000000049667
Ibaiondo,amenity_theatre,W314579101,"(43.25253967996139, -2.928209723690653)",451.926,5.500000000064446,22.000000000099142
Ibaiondo,amenity_arts_centre,N4739465025,"(43.2565748, -2.9301923)",477.891,8.500000000084256,32.00000000004957
Errekalde,amenity_school,W146669288,"(43.25526346281122, -2.933798192832977)",487.32300000000004,10.000000000113985,14.500000000034696
Abando,amenity_place_of_worship,W203275368,"(43.25756029703332, -2.9330188676365134)",500.05799999999994,8.000000000148674,32.00000000017345
Ibaiondo,amenity_school,W165645783,"(43.25405003153166, -2.927189817999719)",543.795,5.500000000064446,31.000000000054534
Ibaiondo,building_train_station,W53663165,"(43.25037057733663, -2.9304763387603403)",546.1080000000001,17.000000000094204,6.500000000059515
Ibaiondo,railway_subway_entrance,N4904749312,"(43.2502989, -2.9305713)",553.115,17.000000000094204,6.500000000059515
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",571.6909999999999,22.50000000017348,38.000000000094175
Errekalde,tourism_hostel,N11907017769,"(43.2554201, -2.9352735)",575.4090000000001,10.000000000113985,18.500000000074337
Ibaiondo,amenity_school,W53764581,"(43.24903243466212, -2.9317237114605668)",605.6600000000001,22.499999999980226,5.999999999970321
Errekalde,amenity_police,N1773085424,"(43.2571384, -2.9349085)",651.6529999999999,10.000000000198234,35.00000000022796
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",779.5350000000001,10.000000000153626,30.50000000009416
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",891.831,10.000000000113985,33.00000000009416
