territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_place_of_worship,N3954126240,"(43.2627521, -2.9372656)",340.569,9.500000000029722,6.500000000069356
Abando,railway_subway_entrance,N1851625175,"(43.2608046, -2.9400076)",355.23900000000003,9.00000000001982,1.0000000000544986
Abando,tourism_museum,W28211432,"(43.26554608054959, -2.93803822151696)",379.21299999999997,4.500000000029722,12.000000000064404
Abando,amenity_library,N4761972760,"(43.2642641, -2.9429738)",379.571,9.499999999995042,10.50000000004954
Abando,amenity_police,N4105324002,"(43.2641634, -2.9434159)",380.726,8.499999999990091,5.5000000000148646
Abando,amenity_theatre,N10315426810,"(43.2601868, -2.9408164)",385.078,9.500000000000004,2.4773072482275893e-11
Abando,building_public,W1339744898,"(43.262440928674806, -2.93560981514395)",392.57300000000004,2.999999999960366,1.0000000000346816
Abando,amenity_school,W185201416,"(43.26113546370042, -2.937620627274355)",399.203,10.499999999975227,6.500000000014861
Abando,amenity_place_of_worship,W518582008,"(43.264866593301456, -2.936019668916314)",406.746,3.0000000000049525,0.0
Abando,tourism_hostel,N4737897756,"(43.2616418, -2.93537)",408.429,12.000000000034685,4.000000000019824
Abando,amenity_school,W174482534,"(43.260286715295, -2.9415964249186772)",409.332,9.500000000000004,0.5000000000644107
Abando,railway_subway_entrance,N5044373236,"(43.2599287, -2.9408038)",426.87199999999996,10.99999999998018,2.4773072482275893e-11
Abando,amenity_place_of_worship,W41586292,"(43.2600826018563, -2.9410293255920963)",426.87199999999996,10.99999999998018,2.4773072482275893e-11
Abando,railway_subway_entrance,N571809293,"(43.2612436, -2.9423379)",441.541,13.49999999998018,4.0000000000099085
Abando,railway_subway_entrance,N412182737,"(43.2631551, -2.93431)",464.323,6.499999999995044,6.000000000074312
Abando,railway_subway_entrance,N571811758,"(43.2626209, -2.9345259)",467.2300000000001,2.9999999999603695,2.5000000000396376
Abando,railway_subway_entrance,N571811759,"(43.2626609, -2.933751)",490.765,5.999999999955417,2.5000000000396376
Abando,amenity_place_of_worship,N2326472794,"(43.2627187, -2.9432415)",490.846,9.999999999965318,7.0000000000148646
Abando,tourism_museum,N1271964866,"(43.2645212, -2.9345677)",499.833,6.499999999995044,2.500000000009912
Abando,building_public,W110931345,"(43.26074995000001, -2.9355472000000007)",519.42,11.999999999955403,6.500000000014861
Abando,amenity_place_of_worship,W264910278,"(43.26656612551373, -2.936236643711601)",539.3009999999999,2.4999999999950466,19.500000000054495
Abando,amenity_school,W185201414,"(43.26374906018535, -2.9450893559191655)",550.505,8.499999999990091,7.0000000000297256
Abando,amenity_police,W185201415,"(43.259573873833325, -2.9391097665235018)",558.692,12.499999999990102,5.000000000064421
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",575.862,11.499999999985135,4.00000000004459
Abando,shop_mall,W171882527,"(43.26787786483111, -2.940565564584242)",633.46,1.5000000000346732,23.00000000004459
Abando,amenity_theatre,W412096838,"(43.2633103731648, -2.933290502525822)",662.858,8.499999999985139,2.5000000000396376
Abando,amenity_arts_centre,W96337695,"(43.259739701752665, -2.9371151663607047)",672.9669999999999,12.999999999965308,9.499999999990084
Abando,amenity_place_of_worship,N2809991335,"(43.2655074, -2.933757)",730.787,9.000000000074305,5.500000000143661
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",795.169,12.500000000000004,8.000000000064414
