territory,building_type,osmid,coord,distance,rise,fall
Abando,N/A,N4731925117,"(43.2661842, -2.9329433)",189.08599999999998,6.0000000000346745,5.000000000054488
Abando,N/A,W41688628,"(43.26399354682828, -2.9308926528671213)",453.18,9.000000000039655,6.000000000064414
Abando,N/A,N1271964866,"(43.2645212, -2.9345677)",467.147,7.000000000024784,8.000000000069363
Abando,N/A,W28211432,"(43.26554608054959, -2.93803822151696)",652.384,18.000000000138705,30.500000000203094
Uribarri,N/A,N9607363904,"(43.2682033, -2.9265437)",779.8989999999999,13.999999999965329,23.500000000049535
