territory,building_type,osmid,coord,distance,rise,fall
Errekalde,amenity_school,W302863499,"(43.249161518689874, -2.9419338912957236)",344.009,11.000000000044608,3.966249551012879e-11
Errekalde,amenity_school,W138709160,"(43.2507197898228, -2.945235337346584)",345.609,1.4210854715202004e-14,12.999999999935582
Errekalde,amenity_school,W151417160,"(43.24855327383859, -2.941124341036385)",465.153,25.000000000004952,10.499999999975223
Errekalde,amenity_school,W331883965,"(43.25126608491348, -2.9388108819696117)",500.312,9.500000000009905,23.0
Errekalde,amenity_community_centre,N4896680970,"(43.2536856, -2.9454718)",531.674,2.5000000000297504,19.499999999990102
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",610.819,4.4999999999851354,32.499999999955406
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",656.5229999999999,8.000000000049575,28.99999999997523
Errekalde,amenity_place_of_worship,N8894270302,"(43.2542534, -2.9466821)",691.2470000000001,5.000000000054527,27.000000000054534
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",711.5389999999999,11.500000000069392,40.500000000114
Errekalde,building_train_station,W111740255,"(43.25465516232399, -2.943640524057168)",711.5389999999999,11.500000000069392,40.500000000114
