territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",174.57,1.4999999999653149,3.999999999985139
Ibaiondo,N/A,W41525574,"(43.25771234249542, -2.9221397271902023)",299.64799999999997,1.9999999999752198,0.5000000000198206
Ibaiondo,N/A,N5056088727,"(43.2562779, -2.9264049)",352.364,8.499999999995044,8.000000000034689
Ibaiondo,N/A,W404432093,"(43.25599232855877, -2.9282142750288136)",445.13800000000003,18.500000000009912,2.500000000044597
Ibaiondo,N/A,W420558992,"(43.256988569906525, -2.92040166742721)",489.6929999999999,15.499999999965311,0.5000000000198206
Ibaiondo,N/A,W485363913,"(43.25997684824978, -2.9220146785419328)",525.672,13.000000000019819,11.500000000029734
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",634.8789999999999,20.499999999925677,12.00000000000496
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",691.9239999999999,18.999999999970267,16.500000000019824
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",797.5629999999999,23.000000000000004,12.000000000034696
Abando,N/A,W44016098,"(43.261229928011566, -2.929048100639934)",885.4789999999998,27.50000000002974,12.000000000034703
