territory,building_type,osmid,coord,distance,rise,fall
Abando,N/A,N4731925117,"(43.2661842, -2.9329433)",242.652,3.0000000000891696,3.0000000000594547
Abando,N/A,N1271964866,"(43.2645212, -2.9345677)",257.39799999999997,2.5000000000049525,4.5000000000000036
Abando,N/A,W41688628,"(43.26399354682828, -2.9308926528671213)",258.149,3.000000000084224,1.0000000000594547
Abando,N/A,N3207631929,"(43.2618877, -2.9308223)",410.98199999999997,5.500000000039638,3.00000000004459
Abando,N/A,W28211432,"(43.26554608054959, -2.93803822151696)",447.16099999999994,9.912071163853398e-12,13.500000000024777
Abando,N/A,W108504682,"(43.26150873360247, -2.9323193974511943)",526.39,5.500000000039638,4.000000000024773
