territory,building_type,osmid,coord,distance,rise,fall
Deusto,amenity_school,W133202039,"(43.27880270444211, -2.963662949818916)",127.32,2.0000000000099014,8.500000000019803
Deusto,railway_subway_entrance,N571803298,"(43.2799418, -2.9621471)",173.668,4.500000000039604,4.5000000000247535
Deusto,amenity_school,W133202037,"(43.27953188152901, -2.964044809587376)",190.79500000000002,2.000000000009903,6.500000000014853
Deusto,railway_subway_entrance,N571803299,"(43.2800193, -2.9618836)",209.62900000000002,4.500000000039604,5.500000000034653
Deusto,tourism_museum,N11641427626,"(43.2783396, -2.9604649)",244.531,7.5000000000346585,4.500000000024757
Deusto,amenity_place_of_worship,W290069948,"(43.278611434588655, -2.959284696139327)",336.764,10.00000000005941,4.500000000024755
Deusto,railway_subway_entrance,N571803300,"(43.2814585, -2.9629953)",404.38599999999997,4.500000000039604,7.500000000054455
Deusto,railway_subway_entrance,N571803302,"(43.2813449, -2.9626287)",418.8379999999999,4.500000000039604,7.500000000054455
Deusto,railway_subway_entrance,N571803301,"(43.2814367, -2.9624547)",425.3109999999999,6.500000000054455,7.500000000054455
Deusto,amenity_library,N10308519810,"(43.2812493, -2.9624445)",460.9649999999999,4.500000000039606,7.500000000054456
Deusto,amenity_library,N600664788,"(43.2774399, -2.958159)",481.96399999999994,12.500000000004956,2.000000000009905
Deusto,amenity_school,W185282143,"(43.28002542818132, -2.9569323243902743)",559.6389999999999,40.50000000007427,4.500000000024762
