territory,building_type,osmid,coord,distance,rise,fall
Deusto,railway_subway_entrance,N571803300,"(43.2814585, -2.9629953)",287.084,2.4999999999901004,1.3322676295501878e-15
Deusto,railway_subway_entrance,N571803302,"(43.2813449, -2.9626287)",328.812,2.4999999999901013,2.220446049250313e-15
Deusto,amenity_school,W289130979,"(43.28275835370616, -2.961325319808084)",329.17500000000007,8.499999999980203,4.440892098500626e-16
Deusto,railway_subway_entrance,N571803301,"(43.2814367, -2.9624547)",343.66499999999996,4.500000000004952,1.3322676295501878e-15
Deusto,amenity_library,N10308519810,"(43.2812493, -2.9624445)",343.961,2.499999999990102,2.220446049250313e-15
Deusto,amenity_place_of_worship,W70038638,"(43.285056100487196, -2.965406009084892)",387.157,6.500000000004949,2.4999999999901
Deusto,amenity_school,W133202037,"(43.27953188152901, -2.964044809587376)",427.266,7.500000000054456,6.500000000054455
Deusto,railway_subway_entrance,N571803298,"(43.2799418, -2.9621471)",484.356,7.5000000000693055,2.000000000049505
Deusto,amenity_school,W133202039,"(43.27880270444211, -2.963662949818916)",491.91,7.500000000054456,8.500000000059407
Deusto,railway_subway_entrance,N571803299,"(43.2800193, -2.9618836)",515.529,5.500000000019801,1.0000000000099
Basurtu-Zorrotza,amenity_police,W368598943,"(43.282340484756865, -2.969394480493147)",6211.505,57.00000000026741,60.00000000028227
