territory,building_type,osmid,coord,distance,rise,fall
Uribarri,amenity_place_of_worship,W921796689,"(43.26976245924279, -2.926139445224046)",162.17600000000002,0.0,11.000000000029708
Uribarri,amenity_community_centre,W305271005,"(43.270738722696414, -2.925986104858365)",188.89000000000001,6.9999999999009646,7.105427357601002e-15
Uribarri,railway_subway_entrance,N4523538788,"(43.2689464, -2.925084)",277.8520000000001,4.5,21.000000000039616
Uribarri,building_train_station,W418596671,"(43.268996949414166, -2.9252006282899092)",296.91700000000014,4.5,21.000000000039616
Uribarri,railway_subway_entrance,N5316602475,"(43.268795, -2.9260197)",418.3880000000001,11.500000000004956,34.00000000003962
Uribarri,building_public,W111403022,"(43.269197323467445, -2.9296386331523383)",437.045,1.4210854715202004e-14,26.500000000079254
Uribarri,railway_subway_entrance,N5316602476,"(43.2686847, -2.9260049)",439.4460000000001,11.500000000004956,34.00000000003962
Uribarri,building_train_station,W123440604,"(43.26872494896904, -2.9260301349397224)",439.4460000000001,11.500000000004956,34.00000000003962
Uribarri,amenity_school,W183189348,"(43.2669778943415, -2.9257094413631584)",507.02400000000006,4.5,31.500000000004945
Uribarri,amenity_school,W248854824,"(43.26890731500322, -2.9295231778617388)",510.21500000000003,1.4210854715202004e-14,35.000000000034674
Uribarri,amenity_place_of_worship,W302874410,"(43.26887698296196, -2.9276513356413907)",525.534,22.500000000074294,49.00000000006933
Uribarri,amenity_arts_centre,N5763866180,"(43.2671383, -2.9268465)",557.65,4.5,32.99999999998018
Uribarri,amenity_police,W185207502,"(43.2709757152328, -2.9296242042266636)",786.857,45.500000000029715,50.500000000084185
