territory,building_type,osmid,coord,distance,rise,fall
Begona,railway_subway_entrance,N482482839,"(43.2554699, -2.9131365)",109.46,0.0,3.500000000019824
Begona,amenity_place_of_worship,N1892943135,"(43.2558594, -2.9132959)",139.711,0.0,8.50000000002477
Otxarkoaga-Txurdinaga,amenity_place_of_worship,N10265549875,"(43.2563979, -2.9104282)",140.303,4.999999999980204,2.842170943040401e-14
Otxarkoaga-Txurdinaga,amenity_place_of_worship,W115272112,"(43.25771305385451, -2.911064522003883)",260.662,23.499999999995083,2.842170943040401e-14
Otxarkoaga-Txurdinaga,amenity_school,N2280741197,"(43.2556644, -2.9098373)",291.997,5.000000000019853,4.5000000000297575
Begona,railway_subway_entrance,N482482840,"(43.2540666, -2.9147211)",333.37699999999995,3.9999999999653113,3.999999999945487
Begona,building_public,N3771202490,"(43.2539898, -2.9149148)",352.1429999999999,3.9999999999653113,3.999999999945487
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",396.65500000000003,22.500000000064446,14.499999999995083
Begona,amenity_place_of_worship,W40401013,"(43.25326081015326, -2.910998703291393)",429.417,19.000000000123904,10.000000000099107
Begona,railway_subway_entrance,N482482838,"(43.2538346, -2.9134248)",431.00200000000007,13.500000000089216,9.000000000044608
Begona,amenity_place_of_worship,W40111841,"(43.25348558282735, -2.913954059983779)",442.94,8.499999999990095,3.999999999945487
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",480.799,26.000000000004988,0.9999999999702851
Begona,amenity_school,W40944261,"(43.25457663584313, -2.9143413659869406)",483.63300000000004,3.9999999999653113,7.9999999999107985
Otxarkoaga-Txurdinaga,amenity_police,W622325548,"(43.255404083652344, -2.906858896330697)",499.668,5.000000000019853,11.49999999998019
Otxarkoaga-Txurdinaga,amenity_school,W185282107,"(43.25387952593527, -2.9081157892491385)",537.2769999999999,4.499999999975273,17.999999999930665
Ibaiondo,amenity_school,W40286949,"(43.256180874898334, -2.917204164189735)",550.014,4.500000000019867,36.500000000079325
Uribarri,tourism_hostel,N5552087740,"(43.2595488, -2.9125486)",556.1400000000001,28.500000000074365,12.000000000049596
Ibaiondo,amenity_school,W40321136,"(43.25574751809479, -2.9180492404331626)",623.3140000000001,4.500000000019838,27.99999999999011
Ibaiondo,amenity_school,W40287021,"(43.25688259609332, -2.9177915810643356)",675.7750000000001,4.500000000019853,43.50000000004958
Ibaiondo,amenity_place_of_worship,N603714638,"(43.2567944, -2.9151798)",700.9970000000002,19.500000000128885,41.50000000014375
