territory,building_type,osmid,coord,distance,rise,fall
Deusto,amenity_place_of_worship,W112164512,"(43.272432347664996, -2.945613879322651)",318.429,1.4210854715202004e-14,35.50000000008916
Deusto,tourism_hostel,N11975964770,"(43.2722749, -2.9467999)",478.70799999999997,5.000000000019828,35.50000000008916
Deusto,amenity_school,W185206614,"(43.270374325567914, -2.9405683012120356)",725.1539999999999,2.1316282072803006e-14,55.5000000000446
Deusto,amenity_theatre,N10313700309,"(43.2696477, -2.9426557)",781.434,0.5000000000644,46.500000000044594
Deusto,amenity_place_of_worship,N10585141905,"(43.2704473, -2.9376418)",948.4820000000002,7.499999999990118,53.499999999980226
Deusto,amenity_place_of_worship,N10585123305,"(43.2710612, -2.9375073)",1079.297,23.999999999900975,53.49999999998023
