territory,building_type,osmid,coord,distance,rise,fall
Uribarri,railway_subway_entrance,N4060532222,"(43.2665934, -2.9180824)",178.662,1.4210854715202004e-14,13.99999999995049
Uribarri,railway_subway_entrance,N4060532213,"(43.2677621, -2.9195766)",195.686,0.0,10.999999999990095
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",259.29699999999997,3.467448550509289e-11,16.49999999995046
Uribarri,amenity_school,W476184022,"(43.26663423116968, -2.9156067047203797)",317.042,15.000000000074309,23.00000000003962
Uribarri,railway_subway_entrance,N5302324517,"(43.2668121, -2.9208691)",327.875,0.0,31.999999999955413
Uribarri,amenity_school,W123440601,"(43.26650910693881, -2.92105747075796)",359.404,0.0,34.99999999988607
Uribarri,railway_subway_entrance,N4060532221,"(43.2670957, -2.9213161)",368.692,0.0,31.99999999995542
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",405.53200000000004,1.4210854715202004e-14,44.500000000004974
Uribarri,railway_subway_entrance,N4060532227,"(43.2648784, -2.9149249)",408.89099999999996,8.000000000004988,25.000000000014893
Uribarri,amenity_place_of_worship,N6178510177,"(43.2644773, -2.9159313)",442.1740000000001,1.4210854715202004e-14,23.99999999999507
Uribarri,railway_subway_entrance,N4060532226,"(43.2648881, -2.9134062)",554.051,19.000000000005002,25.50000000002977
Uribarri,railway_subway_entrance,N4952944853,"(43.2648405, -2.9135495)",574.44,19.000000000005002,25.50000000002977
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",615.396,0.0,48.9999999999257
