territory,building_type,osmid,coord,distance,rise,fall
Deusto,amenity_place_of_worship,W185205678,"(43.270495984069676, -2.9536808799959586)",36.138,2.49999999998019,0.0
Deusto,amenity_school,W248684621,"(43.27026384014726, -2.9519081118250723)",156.31099999999998,2.999999999950475,0.0
Deusto,amenity_arts_centre,N12087072670,"(43.2699399, -2.9504322)",160.56,2.9999999999504716,0.0
Deusto,tourism_hostel,N3004608569,"(43.2687748, -2.9545458)",253.008,0.0,8.999999999995048
Deusto,amenity_theatre,N10315485009,"(43.2718672, -2.9532544)",271.497,13.5,0.0
Deusto,amenity_school,N1759584097,"(43.2722245, -2.9510542)",378.46099999999996,13.499999999965336,1.0000000000594262
Deusto,amenity_school,W185205751,"(43.26985222807176, -2.955056771945497)",391.538,5.999999999950475,11.499999999980192
Deusto,railway_subway_entrance,N652111388,"(43.2705875, -2.9494092)",394.442,11.000000000000004,4.999999999975241
Deusto,amenity_arts_centre,N4254035917,"(43.2686591, -2.9494622)",435.259,2.9999999999504787,6.999999999960384
Deusto,amenity_police,W185205676,"(43.2730320456833, -2.9532225738516544)",445.08700000000005,23.50000000002972,3.467093279141409e-11
Deusto,shop_mall,N4262153026,"(43.2711079, -2.9487353)",456.23599999999993,11.000000000019806,0.0
Deusto,shop_mall,W174293196,"(43.27145723476136, -2.9487516219122725)",456.23599999999993,11.000000000019806,0.0
Deusto,amenity_library,N10308512109,"(43.2723012, -2.9505157)",465.807,13.49999999996534,2.5000000000693348
Deusto,railway_subway_entrance,N571805608,"(43.2718219, -2.9494558)",477.128,12.499999999910859,0.0
Deusto,amenity_school,W185205752,"(43.2684144593636, -2.9486194979724067)",483.689,2.9999999999504805,8.499999999925715
Deusto,amenity_library,N10575964741,"(43.2724615, -2.9507625)",502.865,33.5,3.466382736405649e-11
Deusto,railway_subway_entrance,N4952944847,"(43.2718668, -2.9487299)",540.294,15.499999999910859,0.0
Deusto,amenity_community_centre,N12035542894,"(43.2692724, -2.9469505)",578.7370000000001,2.9999999999504716,9.499999999950472
