territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",88.94,7.500000000044595,0.0
Ibaiondo,N/A,W485363913,"(43.25997684824978, -2.9220146785419328)",262.162,11.500000000054504,0.0
Ibaiondo,N/A,W41525574,"(43.25771234249542, -2.9221397271902023)",347.92199999999997,12.00000000003964,0.5000000000198206
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",371.369,18.999999999960362,0.49999999997522515
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",428.414,17.500000000004952,4.99999999999009
Ibaiondo,N/A,N5056088727,"(43.2562779, -2.9264049)",519.3520000000001,13.000000000049551,2.5000000000247766
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",534.053,21.50000000003469,0.5000000000049614
Ibaiondo,N/A,W420558992,"(43.256988569906525, -2.92040166742721)",537.9669999999999,25.500000000029733,0.5000000000198206
Abando,N/A,W44016098,"(43.261229928011566, -2.929048100639934)",621.969,26.000000000064425,0.5000000000049685
Ibaiondo,N/A,W404432093,"(43.25599232855877, -2.9282142750288136)",667.763,29.00000000003965,3.000000000009912
