territory,building_type,osmid,coord,distance,rise,fall
Basurtu-Zorrotza,amenity_place_of_worship,W163196945,"(43.265461037844666, -2.9606482549113027)",75.539,24.50000000006935,0.0
Basurtu-Zorrotza,building_train_station,W163196919,"(43.26433534839249, -2.955077952360856)",473.144,10.50000000002972,4.499999999960368
Basurtu-Zorrotza,building_train_station,W163196944,"(43.26431167828029, -2.9553483053682954)",473.144,10.50000000002972,4.499999999960368
Basurtu-Zorrotza,tourism_hostel,W52528082,"(43.26320722722957, -2.9613203976201534)",1508.8110000000001,136.00000000025761,60.50000000017836
Basurtu-Zorrotza,amenity_place_of_worship,W297437908,"(43.262797302818186, -2.962656780084932)",1643.0249999999999,168.00000000014867,57.50000000009915
Deusto,amenity_community_centre,N6777788085,"(43.2672525, -2.9597383)",2722.57,30.00000000024767,32.00000000020804
Deusto,amenity_theatre,N3696895644,"(43.2673338, -2.9604465)",2740.3400000000006,30.00000000024767,32.00000000020804
Deusto,amenity_place_of_worship,N9652033547,"(43.2685894, -2.9604807)",2953.2560000000008,30.500000000257575,32.50000000021299
Deusto,amenity_place_of_worship,W176664325,"(43.268567154157736, -2.9604612424344765)",2953.2560000000008,30.500000000257575,32.50000000021299
Deusto,amenity_community_centre,W254514789,"(43.26956430038033, -2.96173829084464)",3119.629,32.000000000267484,34.50000000022785
Deusto,amenity_arts_centre,W176679093,"(43.26780294167776, -2.960577805719317)",3128.5560000000005,30.50000000026748,32.5000000002229
