territory,building_type,osmid,coord,distance,rise,fall
Basurtu-Zorrotza,amenity_place_of_worship,W521860095,"(43.25903349804755, -2.9482902674061107)",53.870000000000005,0.0,0.0
Basurtu-Zorrotza,building_train_station,W163128700,"(43.261459197014496, -2.948830847035061)",270.581,1.5000000000346922,7.000000000024791
Basurtu-Zorrotza,railway_subway_entrance,N6139261848,"(43.2614654, -2.9489264)",274.933,1.5000000000346922,7.000000000024791
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",321.317,5.5000000000049525,3.0000000000495533
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",363.592,2.5000000000495533,9.000000000069377
Basurtu-Zorrotza,building_public,N1848293667,"(43.2622397, -2.9510612)",394.17100000000005,4.000000000039655,4.50000000002975
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",437.79,5.000000000034682,7.500000000029736
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",439.55,5.000000000034682,7.500000000029736
Basurtu-Zorrotza,amenity_police,W408633232,"(43.2565796201018, -2.9493267089254327)",468.276,15.000000000104073,3.5000000001139924
Basurtu-Zorrotza,amenity_library,N10313715009,"(43.2567015, -2.9490922)",468.276,15.000000000104073,3.5000000001139924
Abando,railway_subway_entrance,N571807591,"(43.2627294, -2.9461016)",483.96599999999995,5.49999999998515,13.999999999980197
Basurtu-Zorrotza,railway_subway_entrance,N4944875063,"(43.2594993, -2.9525533)",489.389,13.000000000000007,4.500000000029743
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",513.178,8.000000000044587,4.500000000064411
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",520.1320000000001,14.000000000049553,7.500000000059472
Abando,amenity_school,W174482524,"(43.26103224056917, -2.943555683435342)",544.3919999999999,5.4999999999851354,14.500000000019824
Basurtu-Zorrotza,railway_subway_entrance,N4944875070,"(43.2600187, -2.9537148)",549.749,16.00000000001983,9.50000000002479
Basurtu-Zorrotza,building_train_station,W402170994,"(43.25967701277512, -2.9532145370708145)",604.75,18.500000000054527,10.000000000084256
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",613.2,6.499999999960362,12.499999999990095
