territory,building_type,osmid,coord,distance,rise,fall
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",104.437,0.0,3.000000000019824
Errekalde,building_train_station,W111740255,"(43.25465516232399, -2.943640524057168)",104.437,0.0,3.000000000019824
Errekalde,amenity_community_centre,N4896680970,"(43.2536856, -2.9454718)",185.64,9.000000000064432,0.0
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",288.209,1.000000000074337,3.000000000019824
Errekalde,amenity_place_of_worship,N8894270302,"(43.2542534, -2.9466821)",312.274,4.000000000024784,7.105427357601002e-15
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",381.368,5.000000000059472,2.0000000000247837
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",424.46799999999996,7.500000000054527,8.50000000005452
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",460.386,4.500000000094161,4.500000000069377
Abando,amenity_school,W174088383,"(43.258071420606136, -2.9426844799068728)",527.0320000000002,6.000000000138748,7.500000000084235
Basurtu-Zorrotza,amenity_library,N10313715009,"(43.2567015, -2.9490922)",540.4720000000001,11.000000000113985,3.0000000000792966
Basurtu-Zorrotza,amenity_police,W408633232,"(43.2565796201018, -2.9493267089254327)",540.4720000000001,11.000000000113985,3.0000000000792966
Errekalde,amenity_school,W138709160,"(43.2507197898228, -2.945235337346584)",541.01,16.000000000099135,3.000000000009919
Errekalde,amenity_school,W388280876,"(43.25316084419019, -2.9493565790141965)",562.698,27.000000000079297,4.959588295605499e-12
