territory,building_type,osmid,coord,distance,rise,fall
Basurtu-Zorrotza,amenity_place_of_worship,W521860095,"(43.25903349804755, -2.9482902674061107)",250.66799999999998,1.499999999990095,3.9999999999752305
Basurtu-Zorrotza,amenity_library,N10313715009,"(43.2567015, -2.9490922)",312.92199999999997,13.000000000019831,4.000000000014886
Basurtu-Zorrotza,amenity_police,W408633232,"(43.2565796201018, -2.9493267089254327)",312.92199999999997,13.000000000019831,4.000000000014886
Basurtu-Zorrotza,railway_subway_entrance,N4944875063,"(43.2594993, -2.9525533)",349.358,17.00000000007929,11.000000000094161
Basurtu-Zorrotza,building_train_station,W163128700,"(43.261459197014496, -2.948830847035061)",373.977,1.5000000000346922,9.500000000009926
Basurtu-Zorrotza,railway_subway_entrance,N6139261848,"(43.2614654, -2.9489264)",378.32899999999995,1.5000000000346922,9.500000000009926
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",387.637,6.5000000000148646,6.500000000044601
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",398.178,13.000000000019831,9.000000000014886
Basurtu-Zorrotza,building_train_station,W402170994,"(43.25967701277512, -2.9532145370708145)",407.952,14.500000000079297,8.500000000094161
Basurtu-Zorrotza,railway_subway_entrance,N4944875070,"(43.2600187, -2.9537148)",417.874,9.499999999985143,5.499999999975238
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",466.98799999999994,2.5000000000495533,11.500000000054513
Basurtu-Zorrotza,building_public,N1848293667,"(43.2622397, -2.9510612)",497.56699999999995,4.000000000039655,7.000000000014886
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",535.386,9.000000000054492,8.000000000059451
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",541.1859999999999,5.000000000034682,10.000000000014872
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",542.9459999999999,5.000000000034682,10.000000000014872
