territory,building_type,osmid,coord,distance,rise,fall
Abando,N/A,W41688628,"(43.26399354682828, -2.9308926528671213)",307.83099999999996,1.499999999930651,3.552713678800501e-15
Abando,N/A,W44016098,"(43.261229928011566, -2.929048100639934)",474.601,7.000000000009923,2.5000000000842277
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",489.13300000000004,6.000000000113953,8.500000000262578
Abando,N/A,N3207631929,"(43.2618877, -2.9308223)",497.74999999999994,4.499999999985146,2.5000000000842206
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",546.013,7.000000000009923,7.000000000113957
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",597.0260000000001,6.00000000011395,14.500000000232848
Abando,N/A,W108504682,"(43.26150873360247, -2.9323193974511943)",607.5889999999999,8.50000000008919,7.500000000168448
Abando,N/A,N4731925117,"(43.2661842, -2.9329433)",650.694,12.500000000024766,13.000000000089173
Uribarri,N/A,W248634544,"(43.26459250062579, -2.9231745754982787)",652.4159999999999,15.00000000005945,24.00000000020807
Uribarri,N/A,N9607363904,"(43.2682033, -2.9265437)",758.982,16.50000000001982,27.50000000014862
