territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,amenity_school,W53668485,"(43.248961862530635, -2.930066135495643)",242.827,4.000000000049553,4.500000000059472
Ibaiondo,amenity_police,W165645785,"(43.24968056605251, -2.9245496912078623)",273.494,5.500000000079311,6.5000000000396625
Ibaiondo,building_train_station,W53663165,"(43.25037057733663, -2.9304763387603403)",351.04799999999994,4.000000000049553,8.500000000029743
Ibaiondo,amenity_place_of_worship,W53661749,"(43.251866677604006, -2.9290643617025647)",353.233,2.972910806420259e-11,12.500000000024784
Ibaiondo,railway_subway_entrance,N4904749312,"(43.2502989, -2.9305713)",358.055,4.000000000049553,8.500000000029743
Ibaiondo,amenity_school,W53764581,"(43.24903243466212, -2.9317237114605668)",400.949,6.000000000054499,4.500000000059472
Ibaiondo,amenity_school,N4757644627,"(43.2481224, -2.9325122)",650.189,19.500000000034674,4.500000000059487
Ibaiondo,amenity_theatre,W314579101,"(43.25253967996139, -2.928209723690653)",661.518,1.0000000000297433,32.50000000007932
