territory,building_type,osmid,coord,distance,rise,fall
Errekalde,amenity_school,W146669288,"(43.25526346281122, -2.933798192832977)",189.587,5.000000000133824,7.105427357601002e-15
Errekalde,tourism_hostel,N11907017769,"(43.2554201, -2.9352735)",190.56099999999998,6.000000000074337,4.999999999980162
Errekalde,amenity_place_of_worship,W146669294,"(43.25265959697768, -2.9348678024342023)",234.607,17.500000000099135,0.0
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",352.8449999999999,17.500000000168512,23.50000000003468
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",393.818,1.5000000001238831,12.50000000000989
Ibaiondo,building_train_station,W489794666,"(43.255969018795504, -2.9327365417066513)",410.83199999999994,5.000000000133838,18.000000000094175
Errekalde,amenity_police,N1773085424,"(43.2571384, -2.9349085)",424.548,1.500000000084242,17.000000000059444
Errekalde,amenity_library,N10571583809,"(43.251039, -2.9352232)",453.482,19.00000000012392,7.435119186993688e-11
Ibaiondo,amenity_school,W302250302,"(43.251633315829835, -2.933294527060253)",461.53400000000005,22.000000000054527,0.5000000000247979
Ibaiondo,tourism_hostel,N5056090690,"(43.2556034, -2.9315688)",490.04999999999995,9.50000000021808,18.000000000094175
Abando,amenity_place_of_worship,W203275368,"(43.25756029703332, -2.9330188676365134)",493.885,7.500000000118959,22.00000000008921
Ibaiondo,amenity_library,N11229801356,"(43.2538282, -2.9319814)",494.659,20.000000000143736,9.999999999985128
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",506.11400000000003,1.500000000084242,15.00000000000989
Ibaiondo,amenity_place_of_worship,W301583287,"(43.25418140212627, -2.9324946957341824)",507.125,20.000000000143736,21.00000000003964
Errekalde,amenity_school,W331883965,"(43.25126608491348, -2.9388108819696117)",511.331,14.500000000128878,13.000000000059487
Abando,amenity_place_of_worship,W132575975,"(43.25788824999999, -2.9389887000000003)",701.5729999999999,3.5000000000247766,15.999999999955385
