territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,amenity_school,W248857735,"(43.258446968221755, -2.9264004622419817)",100.957,0.0,7.500000000133792
Ibaiondo,tourism_hostel,N3837244786,"(43.2578183, -2.9253554)",120.852,0.4999999999554028,0.0
Ibaiondo,amenity_library,N7000718987,"(43.2577057, -2.9253459)",120.852,0.4999999999554028,0.0
Ibaiondo,amenity_theatre,N10646824505,"(43.2587198, -2.9249554)",126.646,0.49999999995539923,0.0
Ibaiondo,amenity_theatre,W51983636,"(43.257134045213036, -2.9276101063578492)",168.784,4.9999999999008935,0.0
Ibaiondo,amenity_theatre,N4739625417,"(43.2570118, -2.9282729)",168.784,4.9999999999008935,0.0
Ibaiondo,building_public,W108497734,"(43.25874273518263, -2.9247747311690633)",184.084,0.49999999995539923,2.5000000000198206
Ibaiondo,amenity_theatre,W28320546,"(43.25944120388599, -2.924987937905504)",274.454,1.0000000000297309,10.500000000138746
Ibaiondo,amenity_library,N10307691910,"(43.2562769, -2.9265364)",279.779,2.4999999999108056,1.4999999999950475
Ibaiondo,amenity_place_of_worship,R7560683,"(43.25719378146312, -2.923726218031054)",281.072,0.9999999999504467,1.0000000000545128
Ibaiondo,building_public,W174495760,"(43.255487081105514, -2.9242375622713803)",322.97599999999994,3.999999999965315,8.500000000064425
Ibaiondo,amenity_community_centre,N4844234121,"(43.2587801, -2.9228383)",327.695,2.4999999999603553,2.5000000000198206
Ibaiondo,amenity_arts_centre,N4739465025,"(43.2565748, -2.9301923)",396.559,18.99999999993063,7.105427357601002e-15
Ibaiondo,railway_subway_entrance,N482329037,"(43.2586228, -2.921633)",403.309,3.9999999999553957,2.5000000000198206
Ibaiondo,amenity_place_of_worship,W41525574,"(43.25771234249542, -2.9221397271902028)",405.625,2.4999999999306226,0.5000000000198206
Ibaiondo,amenity_place_of_worship,W41577091,"(43.25517486273493, -2.9231226570051967)",408.84299999999996,6.000000000004956,6.500000000044597
Ibaiondo,tourism_museum,W404432093,"(43.25599232855878, -2.9282142750288136)",428.19000000000005,18.4999999999009,1.999999999980183
Ibaiondo,tourism_hostel,N4267974389,"(43.255786, -2.9280257)",428.19000000000005,18.4999999999009,1.999999999980183
Ibaiondo,amenity_place_of_worship,N11668868453,"(43.2558175, -2.9279267)",431.77599999999995,18.999999999965315,2.500000000044597
Ibaiondo,amenity_community_centre,N4708423670,"(43.2562643, -2.9223392)",432.027,6.50000000000496,4.000000000034689
Ibaiondo,amenity_place_of_worship,W41789694,"(43.26017858770202, -2.922571763912898)",450.06500000000005,5.000000000039639,10.500000000138746
Ibaiondo,tourism_museum,W173853329,"(43.25875132992285, -2.9212255606721382)",465.207,11.999999999985128,2.5000000000198206
Ibaiondo,amenity_school,W165645783,"(43.25405003153166, -2.927189817999719)",469.13399999999996,19.49999999995045,2.5000000000446043
Ibaiondo,amenity_arts_centre,W41082562,"(43.25706233206719, -2.9216354410086542)",473.8519999999999,10.499999999965311,6.500000000034689
Ibaiondo,amenity_community_centre,W462350867,"(43.259603099365414, -2.921958448215474)",483.33399999999995,12.500000000084233,10.500000000138746
Ibaiondo,railway_subway_entrance,N4456565174,"(43.2599587, -2.9221643)",501.1860000000001,12.500000000084233,10.500000000138746
