territory,building_type,osmid,coord,distance,rise,fall
Otxarkoaga-Txurdinaga,N/A,N4060532217,"(43.2581194, -2.8980592)",357.96,4.263256414560601e-14,26.00000000003969
Otxarkoaga-Txurdinaga,N/A,N4060532220,"(43.2594633, -2.9000251)",373.778,9.999999999985107,18.999999999940528
Otxarkoaga-Txurdinaga,N/A,W164510985,"(43.257638496193636, -2.898318280368446)",418.265,5.684341886080802e-14,26.000000000039705
Otxarkoaga-Txurdinaga,N/A,W164512079,"(43.25788389565486, -2.8988002094288414)",512.437,7.999999999975216,39.00000000009416
