territory,building_type,osmid,coord,distance,rise,fall
Abando,tourism_museum,N518227646,"(43.2661789, -2.9463066)",128.005,6.5000000000495355,0.0
Abando,amenity_theatre,N11882322969,"(43.2662156, -2.9463144)",128.005,6.5000000000495355,0.0
Abando,amenity_theatre,W174088299,"(43.2669918179244, -2.9442825851041095)",330.64,19.00000000011889,3.552713678800501e-15
Abando,amenity_school,W185201414,"(43.26374906018535, -2.9450893559191655)",412.45799999999997,26.000000000059448,2.6645352591003757e-15
Abando,amenity_library,N4761972760,"(43.2642641, -2.9429738)",481.58400000000006,23.500000000044587,6.217248937900877e-15
Abando,railway_subway_entrance,N571807591,"(43.2627294, -2.9461016)",571.9939999999999,31.500000000173394,2.0000000000990843
Basurtu-Zorrotza,tourism_museum,N5308301923,"(43.2640855, -2.9481789)",578.746,33.5000000002576,1.5000000000990807
Basurtu-Zorrotza,leisure_stadium,N11865822545,"(43.2641013, -2.9482607)",578.746,33.5000000002576,1.5000000000990807
Abando,amenity_police,N4105324002,"(43.2641634, -2.9434159)",582.237,27.50000000007431,2.6645352591003757e-15
Deusto,amenity_community_centre,N12035542894,"(43.2692724, -2.9469505)",593.734,17.000000000084214,7.5000000000148646
Deusto,amenity_school,W185205752,"(43.2684144593636, -2.9486194979724067)",681.9329999999999,18.000000000108976,7.500000000014863
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",696.172,33.00000000014862,1.5000000000990807
Deusto,amenity_arts_centre,N4254035917,"(43.2686591, -2.9494622)",711.4320000000002,16.500000000079254,4.5000000000198135
Basurtu-Zorrotza,leisure_stadium,W59171758,"(43.264171286696644, -2.9493828668461135)",815.4879999999999,37.00000000017339,1.5000000000990807
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",831.194,37.000000000173394,1.5000000000990878
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",832.954,37.000000000173394,1.5000000000990878
Deusto,amenity_arts_centre,N12087072670,"(43.2699399, -2.9504322)",980.2710000000002,23.50000000003964,4.500000000019821
