territory,building_type,osmid,coord,distance,rise,fall
Uribarri,railway_subway_entrance,N4060532226,"(43.2648881, -2.9134062)",209.268,10.499999999985143,2.500000000099085
Uribarri,railway_subway_entrance,N4952944853,"(43.2648405, -2.9135495)",229.657,10.499999999985143,2.500000000099085
Uribarri,railway_subway_entrance,N4060532227,"(43.2648784, -2.9149249)",237.45700000000002,3.4999999999752376,6.000000000074316
Uribarri,amenity_place_of_worship,N6178510177,"(43.2644773, -2.9159313)",279.892,7.105427357601002e-15,9.500000000084235
Uribarri,railway_subway_entrance,N4060532214,"(43.2641221, -2.9131204)",395.28600000000006,35.00000000011395,2.5000000000990994
Uribarri,amenity_place_of_worship,N610953374,"(43.2654928, -2.9109833)",462.56500000000005,48.49999999998021,2.5000000000990994
Uribarri,amenity_school,W476184022,"(43.26663423116968, -2.9156067047203797)",490.0079999999999,14.000000000044622,7.5000000000991065
Uribarri,amenity_place_of_worship,N620032721,"(43.2631793, -2.9120957)",574.7150000000001,56.00000000009417,2.500000000099142
Uribarri,railway_subway_entrance,N4060532222,"(43.2665934, -2.9180824)",575.6720000000001,15.500000000084228,15.000000000123876
Uribarri,amenity_school,W48052362,"(43.26640023315709, -2.9103926848917308)",578.26,72.49999999993065,2.5000000000990994
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",737.2539999999999,6.000000000064411,36.00000000015854
