territory,building_type,osmid,coord,distance,rise,fall
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",203.14100000000002,0.0,6.00000000012885
Errekalde,building_train_station,W111740255,"(43.25465516232399, -2.943640524057168)",203.14100000000002,0.0,6.00000000012885
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",224.60999999999999,1.4999999999851354,4.500000000069377
Abando,amenity_school,W174088383,"(43.258071420606136, -2.9426844799068728)",291.256,3.000000000029722,7.500000000084235
Errekalde,amenity_community_centre,N4896680970,"(43.2536856, -2.9454718)",389.21999999999997,9.000000000064432,3.0000000001090257
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",399.7970000000001,1.000000000074337,6.00000000012885
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",410.221,2.999999999999993,7.0000000001090115
Abando,amenity_place_of_worship,W132575975,"(43.25788824999999, -2.9389887000000003)",414.61299999999994,5.000000000019817,9.500000000094154
Abando,railway_subway_entrance,N5044373236,"(43.2599287, -2.9408038)",467.329,3.000000000064418,12.000000000143707
Abando,amenity_place_of_worship,W41586292,"(43.2600826018563, -2.9410293255920963)",467.329,3.000000000064418,12.000000000143707
Abando,amenity_police,W185201415,"(43.259573873833325, -2.9391097665235018)",484.91299999999995,4.00000000006937,16.500000000178385
Abando,railway_subway_entrance,N510562751,"(43.2606628, -2.94272)",489.15299999999996,1.4999999999851354,14.000000000079286
Errekalde,amenity_place_of_worship,N8894270302,"(43.2542534, -2.9466821)",499.7750000000001,7.000000000044608,6.000000000128857
Abando,amenity_theatre,N10315426810,"(43.2601868, -2.9408164)",509.123,3.000000000064418,13.500000000123883
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",528.006,7.50000000005452,7.500000000128857
Abando,amenity_library,N1116551010,"(43.2587313, -2.938108)",548.9929999999999,4.50000000004956,16.50000000012885
Abando,amenity_school,W174482534,"(43.260286715295, -2.9415964249186772)",551.689,3.000000000029736,14.00000000012884
Errekalde,tourism_museum,N3922519111,"(43.2557512, -2.9372361)",614.816,1.5000000000792895,4.500000000109026
Basurtu-Zorrotza,amenity_library,N10313715009,"(43.2567015, -2.9490922)",687.11,13.500000000109033,8.50000000018337
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",727.112,1.5000000000396483,7.000000000109026
