date,hour_of_day,osmid,subarea,help_convined,help_independent,rank,building_type_name
2024-08-12,9,W297437908,Basurtu-Zorrotza,49,49,3,amenity_place_of_worship
2024-08-12,9,W302871940,Begona,48,48,1,amenity_school
2024-08-12,9,N6612828074,Ibaiondo,46,46,2,amenity_place_of_worship
2024-08-12,9,N11641427626,Deusto,43,43,1,tourism_museum
2024-08-12,9,W302866212,Otxarkoaga-Txurdinaga,40,40,1,amenity_school
2024-08-12,9,W165888796,Ibaiondo,37,37,3,amenity_place_of_worship
2024-08-12,9,W248684621,Deusto,36,36,2,amenity_school
2024-08-12,9,W138646173,Basurtu-Zorrotza,35,47,4,amenity_school
2024-08-12,9,W53668485,Ibaiondo,33,33,4,amenity_school
2024-08-12,9,W112164512,Deusto,32,32,3,amenity_place_of_worship
2024-08-12,9,W40287021,Ibaiondo,31,45,5,amenity_school
2024-08-12,9,N506170042,Begona,28,40,2,railway_subway_entrance
2024-08-12,9,W40347954,Begona,28,33,3,amenity_school
2024-08-12,9,N11907017769,Errekalde,28,29,2,tourism_hostel
2024-08-12,9,W201506082,Otxarkoaga-Txurdinaga,27,27,2,amenity_school
2024-08-12,9,N3696895644,Deusto,25,25,4,amenity_theatre
2024-08-12,9,N4060532213,Uribarri,25,25,2,railway_subway_entrance
2024-08-12,9,W40401013,Begona,24,27,4,amenity_place_of_worship
2024-08-12,9,R6809489,Begona,23,33,5,tourism_hostel
2024-08-12,9,N5299547436,Deusto,23,25,5,railway_subway_entrance
2024-08-12,9,N10539847381,Otxarkoaga-Txurdinaga,23,23,3,amenity_community_centre
2024-08-12,9,N4952944853,Uribarri,23,23,3,railway_subway_entrance
2024-08-12,9,N707156296,Deusto,23,23,6,amenity_place_of_worship
2024-08-12,9,W52528082,Basurtu-Zorrotza,22,43,5,tourism_hostel
2024-08-12,9,W138709160,Errekalde,21,21,3,amenity_school
2024-08-12,9,W163196919,Basurtu-Zorrotza,21,21,6,building_train_station
2024-08-12,9,W165462102,Errekalde,21,21,4,amenity_school
2024-08-12,9,N5552087740,Uribarri,20,24,4,tourism_hostel
2024-08-12,9,W174088383,Abando,19,38,3,amenity_school
2024-08-12,9,W453719236,Ibaiondo,19,19,6,building_train_station
2024-08-12,9,W40321136,Ibaiondo,18,30,7,amenity_school
2024-08-12,9,W297437909,Basurtu-Zorrotza,16,25,7,tourism_hostel
2024-08-12,9,W163196945,Basurtu-Zorrotza,16,21,8,amenity_place_of_worship
2024-08-12,9,N1892943135,Begona,16,19,6,amenity_place_of_worship
2024-08-12,9,W251096855,Basurtu-Zorrotza,16,17,9,amenity_school
2024-08-12,9,N571807591,Abando,16,16,4,railway_subway_entrance
2024-08-12,9,W111403022,Uribarri,16,16,5,building_public
2024-08-12,9,W298580885,Otxarkoaga-Txurdinaga,16,16,4,amenity_school
2024-08-12,9,W185284035,Ibaiondo,14,15,8,amenity_school
2024-08-12,9,W171882527,Abando,13,13,5,shop_mall
2024-08-12,9,W421480310,Uribarri,13,13,6,amenity_school
2024-08-12,9,W476184022,Uribarri,13,13,7,amenity_school
2024-08-12,9,W70038638,Deusto,13,13,7,amenity_place_of_worship
2024-08-12,9,W185282106,Uribarri,11,25,8,amenity_school
2024-08-12,9,W165645785,Ibaiondo,11,15,9,amenity_police
2024-08-12,9,N4060532215,Otxarkoaga-Txurdinaga,11,12,5,railway_subway_entrance
2024-08-12,9,N518227646,Abando,11,12,6,tourism_museum
2024-08-12,9,N10313715009,Basurtu-Zorrotza,11,11,10,amenity_library
2024-08-12,9,N610953374,Uribarri,11,11,9,amenity_place_of_worship
2024-08-12,9,W331883965,Errekalde,11,11,5,amenity_school
2024-08-12,9,W132575975,Abando,10,36,7,amenity_place_of_worship
2024-08-12,9,W185282109,Otxarkoaga-Txurdinaga,10,10,6,amenity_school
2024-08-12,9,W28757165,Abando,10,10,8,amenity_theatre
2024-08-12,9,N603714638,Ibaiondo,9,19,10,amenity_place_of_worship
2024-08-12,9,N4757644627,Ibaiondo,9,18,11,amenity_school
2024-08-12,9,N1848293667,Basurtu-Zorrotza,9,9,11,building_public
2024-08-12,9,W419249921,Begona,8,36,7,amenity_school
2024-08-12,9,N571805608,Deusto,8,27,8,railway_subway_entrance
2024-08-12,9,W41577091,Ibaiondo,8,15,12,amenity_place_of_worship
2024-08-12,9,W151417160,Errekalde,8,10,6,amenity_school
2024-08-12,9,W46974419,Deusto,7,15,9,amenity_school
2024-08-12,9,W248831480,Abando,7,10,9,amenity_school
2024-08-12,9,W164635825,Otxarkoaga-Txurdinaga,7,8,7,amenity_school
2024-08-12,9,N4541079485,Errekalde,7,7,7,railway_subway_entrance
2024-08-12,9,W412907935,Otxarkoaga-Txurdinaga,7,7,8,amenity_school
2024-08-12,9,W40347964,Begona,6,21,8,amenity_school
2024-08-12,9,W53661749,Ibaiondo,6,15,13,amenity_place_of_worship
2024-08-12,9,W289130979,Deusto,6,6,10,amenity_school
2024-08-12,9,W301694691,Basurtu-Zorrotza,5,239,12,amenity_community_centre
2024-08-12,9,N6983084986,Basurtu-Zorrotza,5,43,13,amenity_community_centre
2024-08-12,9,N571809293,Abando,5,21,10,railway_subway_entrance
2024-08-12,9,N571803299,Deusto,5,20,11,railway_subway_entrance
2024-08-12,9,W298482555,Otxarkoaga-Txurdinaga,5,19,9,amenity_place_of_worship
2024-08-12,9,W165645783,Ibaiondo,5,18,14,amenity_school
2024-08-12,9,N4060532221,Uribarri,5,16,10,railway_subway_entrance
2024-08-12,9,W185205752,Deusto,5,13,12,amenity_school
2024-08-12,9,W388280876,Errekalde,5,7,8,amenity_school
2024-08-12,9,W302863499,Errekalde,5,6,9,amenity_school
2024-08-12,9,W185206614,Deusto,5,5,13,amenity_school
2024-08-12,9,W185201416,Abando,4,37,11,amenity_school
2024-08-12,9,W185205678,Deusto,4,29,14,amenity_place_of_worship
2024-08-12,9,W264910278,Abando,4,20,12,amenity_place_of_worship
2024-08-12,9,W185282998,Ibaiondo,4,12,15,amenity_school
2024-08-12,9,N1048012605,Ibaiondo,4,9,16,amenity_place_of_worship
2024-08-12,9,N4944875070,Basurtu-Zorrotza,4,6,14,railway_subway_entrance
2024-08-12,9,N600664788,Deusto,3,42,15,amenity_library
2024-08-12,9,N620032721,Uribarri,3,40,11,amenity_place_of_worship
2024-08-12,9,W40111977,Begona,3,31,9,amenity_place_of_worship
2024-08-12,9,N10265549875,Otxarkoaga-Txurdinaga,3,15,10,amenity_place_of_worship
2024-08-12,9,N482482838,Begona,3,15,10,railway_subway_entrance
2024-08-12,9,N5702888919,Errekalde,3,14,10,amenity_community_centre
2024-08-12,9,N8894270302,Errekalde,3,9,11,amenity_place_of_worship
2024-08-12,9,W173091204,Ibaiondo,3,7,17,tourism_hostel
2024-08-12,9,N4060532218,Otxarkoaga-Txurdinaga,3,5,11,railway_subway_entrance
2024-08-12,9,W185282143,Deusto,3,5,16,amenity_school
2024-08-12,9,W40467470,Otxarkoaga-Txurdinaga,3,5,12,amenity_school
2024-08-12,9,N10585123305,Deusto,3,3,17,amenity_place_of_worship
2024-08-12,9,W185207502,Uribarri,3,3,12,amenity_police
2024-08-12,9,W366043792,Uribarri,3,3,13,amenity_school
2024-08-12,9,W28211432,Abando,2,32,13,tourism_museum
2024-08-12,9,W53764581,Ibaiondo,2,29,18,amenity_school
2024-08-12,9,W389713153,Errekalde,2,28,12,amenity_school
2024-08-12,9,N4060532223,Uribarri,2,25,14,railway_subway_entrance
2024-08-12,9,W185282136,Deusto,2,23,18,amenity_school
2024-08-12,9,N9652033547,Deusto,2,22,19,amenity_place_of_worship
2024-08-12,9,W620854409,Otxarkoaga-Txurdinaga,2,21,13,amenity_police
2024-08-12,9,W201671663,Otxarkoaga-Txurdinaga,2,20,14,amenity_school
2024-08-12,9,N6462703895,Ibaiondo,2,16,19,amenity_police
2024-08-12,9,N4060532226,Uribarri,2,14,15,railway_subway_entrance
2024-08-12,9,W254514789,Deusto,2,13,20,amenity_community_centre
2024-08-12,9,W174482524,Abando,2,11,14,amenity_school
2024-08-12,9,W289798436,Ibaiondo,2,10,20,amenity_school
2024-08-12,9,W185205676,Deusto,2,7,21,amenity_police
2024-08-12,9,N5923164463,Begona,2,5,11,railway_subway_entrance
2024-08-12,9,W248855598,Uribarri,2,5,16,amenity_school
2024-08-12,9,W183189348,Uribarri,2,4,17,amenity_school
2024-08-12,9,W148389816,Abando,2,3,15,amenity_school
2024-08-12,9,N4534865592,Abando,2,2,16,tourism_hostel
2024-08-12,9,W162445381,Uribarri,2,2,18,building_public
2024-08-12,9,W368598943,Basurtu-Zorrotza,2,2,15,amenity_police
2024-08-12,9,W41642582,Ibaiondo,2,2,21,amenity_place_of_worship
2024-08-12,9,W174482534,Abando,1,41,17,amenity_school
2024-08-12,9,W921796689,Uribarri,1,32,19,amenity_place_of_worship
2024-08-12,9,N6777788085,Deusto,1,20,22,amenity_community_centre
2024-08-12,9,W41880844,Deusto,1,16,23,amenity_place_of_worship
2024-08-12,9,N3922519111,Errekalde,1,15,13,tourism_museum
2024-08-12,9,W146669294,Errekalde,1,15,14,amenity_place_of_worship
2024-08-12,9,W28463782,Begona,1,14,12,amenity_place_of_worship
2024-08-12,9,W115272112,Otxarkoaga-Txurdinaga,1,11,15,amenity_place_of_worship
2024-08-12,9,W133202039,Deusto,1,11,24,amenity_school
2024-08-12,9,W107531575,Abando,1,10,18,amenity_courthouse
2024-08-12,9,N4105324002,Abando,1,9,19,amenity_police
2024-08-12,9,N6178510177,Uribarri,1,8,20,amenity_place_of_worship
2024-08-12,9,W174783437,Abando,1,8,20,amenity_library
2024-08-12,9,W622325547,Otxarkoaga-Txurdinaga,1,8,16,amenity_police
2024-08-12,9,W386847400,Otxarkoaga-Txurdinaga,1,7,17,amenity_community_centre
2024-08-12,9,N571803300,Deusto,1,6,25,railway_subway_entrance
2024-08-12,9,N4944875063,Basurtu-Zorrotza,1,5,16,railway_subway_entrance
2024-08-12,9,W185205751,Deusto,1,4,26,amenity_school
2024-08-12,9,N412183223,Abando,1,3,21,railway_subway_entrance
2024-08-12,9,N4456565174,Ibaiondo,1,2,22,railway_subway_entrance
2024-08-12,9,N5308301923,Basurtu-Zorrotza,1,2,17,tourism_museum
2024-08-12,9,W404633890,Basurtu-Zorrotza,1,1,18,amenity_police
2024-08-12,10,W301694701,Basurtu-Zorrotza,246,246,1,amenity_place_of_worship
2024-08-12,10,W305271005,Uribarri,71,71,1,amenity_community_centre
2024-08-12,10,W891085786,Errekalde,57,57,1,amenity_place_of_worship
2024-08-12,10,W300969657,Basurtu-Zorrotza,56,56,2,amenity_place_of_worship
2024-08-12,10,W41586292,Abando,51,51,1,amenity_place_of_worship
2024-08-12,10,W297437908,Basurtu-Zorrotza,49,49,3,amenity_place_of_worship
2024-08-12,10,W302871940,Begona,48,48,1,amenity_school
2024-08-12,10,N6612828074,Ibaiondo,46,46,1,amenity_place_of_worship
2024-08-12,10,N11641427626,Deusto,43,43,1,tourism_museum
2024-08-12,10,W302866212,Otxarkoaga-Txurdinaga,40,40,1,amenity_school
2024-08-12,10,W165888796,Ibaiondo,37,37,2,amenity_place_of_worship
2024-08-12,10,W248684621,Deusto,36,36,2,amenity_school
2024-08-12,10,W138646173,Basurtu-Zorrotza,35,47,4,amenity_school
2024-08-12,10,W53668485,Ibaiondo,33,33,3,amenity_school
2024-08-12,10,W112164512,Deusto,32,32,3,amenity_place_of_worship
2024-08-12,10,W1339744898,Abando,31,31,2,building_public
2024-08-12,10,W40286949,Ibaiondo,30,33,4,amenity_school
2024-08-12,10,N11907017769,Errekalde,29,29,2,tourism_hostel
2024-08-12,10,N506170042,Begona,28,40,2,railway_subway_entrance
2024-08-12,10,W40347954,Begona,28,33,3,amenity_school
2024-08-12,10,W201506082,Otxarkoaga-Txurdinaga,27,27,2,amenity_school
2024-08-12,10,N3696895644,Deusto,25,25,4,amenity_theatre
2024-08-12,10,N4060532213,Uribarri,25,25,2,railway_subway_entrance
2024-08-12,10,W40401013,Begona,24,27,4,amenity_place_of_worship
2024-08-12,10,R6809489,Begona,23,33,5,tourism_hostel
2024-08-12,10,N5299547436,Deusto,23,25,5,railway_subway_entrance
2024-08-12,10,N10539847381,Otxarkoaga-Txurdinaga,23,23,3,amenity_community_centre
2024-08-12,10,N4952944853,Uribarri,23,23,3,railway_subway_entrance
2024-08-12,10,N707156296,Deusto,23,23,6,amenity_place_of_worship
2024-08-12,10,W52528082,Basurtu-Zorrotza,22,43,5,tourism_hostel
2024-08-12,10,W138709160,Errekalde,21,21,3,amenity_school
2024-08-12,10,W163196945,Basurtu-Zorrotza,21,21,6,amenity_place_of_worship
2024-08-12,10,W165462102,Errekalde,21,21,4,amenity_school
2024-08-12,10,N5552087740,Uribarri,20,24,4,tourism_hostel
2024-08-12,10,W174088383,Abando,19,38,3,amenity_school
2024-08-12,10,W453719236,Ibaiondo,19,19,5,building_train_station
2024-08-12,10,W297437909,Basurtu-Zorrotza,16,25,7,tourism_hostel
2024-08-12,10,W163196919,Basurtu-Zorrotza,16,21,8,building_train_station
2024-08-12,10,N1892943135,Begona,16,19,6,amenity_place_of_worship
2024-08-12,10,W251096855,Basurtu-Zorrotza,16,17,9,amenity_school
2024-08-12,10,N571807591,Abando,16,16,4,railway_subway_entrance
2024-08-12,10,W248854824,Uribarri,16,16,5,amenity_school
2024-08-12,10,W298580885,Otxarkoaga-Txurdinaga,16,16,4,amenity_school
2024-08-12,10,W40321136,Ibaiondo,14,30,6,amenity_school
2024-08-12,10,W185284035,Ibaiondo,14,15,7,amenity_school
2024-08-12,10,W421480310,Uribarri,13,13,6,amenity_school
2024-08-12,10,W476184022,Uribarri,13,13,7,amenity_school
2024-08-12,10,W70038638,Deusto,13,13,7,amenity_place_of_worship
2024-08-12,10,W185282106,Uribarri,11,25,8,amenity_school
2024-08-12,10,W165645785,Ibaiondo,11,15,8,amenity_police
2024-08-12,10,N5702888919,Errekalde,11,14,5,amenity_community_centre
2024-08-12,10,N11882322969,Abando,11,12,5,amenity_theatre
2024-08-12,10,N4060532215,Otxarkoaga-Txurdinaga,11,12,5,railway_subway_entrance
2024-08-12,10,N610953374,Uribarri,11,11,9,amenity_place_of_worship
2024-08-12,10,W408633232,Basurtu-Zorrotza,11,11,10,amenity_police
2024-08-12,10,W132575975,Abando,10,36,6,amenity_place_of_worship
2024-08-12,10,W203275368,Abando,10,15,7,amenity_place_of_worship
2024-08-12,10,W107531575,Abando,10,10,8,amenity_courthouse
2024-08-12,10,W151417160,Errekalde,10,10,6,amenity_school
2024-08-12,10,W185282109,Otxarkoaga-Txurdinaga,10,10,6,amenity_school
2024-08-12,10,W40287021,Ibaiondo,9,42,9,amenity_school
2024-08-12,10,N4757644627,Ibaiondo,9,18,10,amenity_school
2024-08-12,10,N1848293667,Basurtu-Zorrotza,9,9,11,building_public
2024-08-12,10,W419249921,Begona,8,36,7,amenity_school
2024-08-12,10,W174293196,Deusto,8,27,8,shop_mall
2024-08-12,10,W41577091,Ibaiondo,8,15,11,amenity_place_of_worship
2024-08-12,10,W41880844,Deusto,7,16,9,amenity_place_of_worship
2024-08-12,10,W164635825,Otxarkoaga-Txurdinaga,7,8,7,amenity_school
2024-08-12,10,W412907935,Otxarkoaga-Txurdinaga,7,7,8,amenity_school
2024-08-12,10,W201679887,Ibaiondo,6,26,12,amenity_school
2024-08-12,10,W53661749,Ibaiondo,6,15,13,amenity_place_of_worship
2024-08-12,10,W289130979,Deusto,6,6,10,amenity_school
2024-08-12,10,W51983636,Ibaiondo,6,6,14,amenity_theatre
2024-08-12,10,W301694691,Basurtu-Zorrotza,5,239,12,amenity_community_centre
2024-08-12,10,N6983084986,Basurtu-Zorrotza,5,43,13,amenity_community_centre
2024-08-12,10,N4254035917,Deusto,5,25,11,amenity_arts_centre
2024-08-12,10,N571809293,Abando,5,21,9,railway_subway_entrance
2024-08-12,10,W298482555,Otxarkoaga-Txurdinaga,5,19,9,amenity_place_of_worship
2024-08-12,10,N571803298,Deusto,5,18,12,railway_subway_entrance
2024-08-12,10,N4060532221,Uribarri,5,16,10,railway_subway_entrance
2024-08-12,10,W388280876,Errekalde,5,7,7,amenity_school
2024-08-12,10,W302863499,Errekalde,5,6,8,amenity_school
2024-08-12,10,W185206614,Deusto,5,5,13,amenity_school
2024-08-12,10,W185205678,Deusto,4,29,14,amenity_place_of_worship
2024-08-12,10,W185282998,Ibaiondo,4,12,15,amenity_school
2024-08-12,10,W331883965,Errekalde,4,11,9,amenity_school
2024-08-12,10,N1048012605,Ibaiondo,4,9,16,amenity_place_of_worship
2024-08-12,10,N4541079485,Errekalde,4,7,10,railway_subway_entrance
2024-08-12,10,W185205676,Deusto,4,7,15,amenity_police
2024-08-12,10,N4944875070,Basurtu-Zorrotza,4,6,14,railway_subway_entrance
2024-08-12,10,W165645783,Ibaiondo,4,5,17,amenity_school
2024-08-12,10,N620032721,Uribarri,3,40,11,amenity_place_of_worship
2024-08-12,10,W40111977,Begona,3,31,8,amenity_place_of_worship
2024-08-12,10,N10265549875,Otxarkoaga-Txurdinaga,3,15,10,amenity_place_of_worship
2024-08-12,10,N482482838,Begona,3,15,9,railway_subway_entrance
2024-08-12,10,W248831480,Abando,3,10,10,amenity_school
2024-08-12,10,N8894270302,Errekalde,3,9,11,amenity_place_of_worship
2024-08-12,10,N4060532218,Otxarkoaga-Txurdinaga,3,5,11,railway_subway_entrance
2024-08-12,10,W185282143,Deusto,3,5,16,amenity_school
2024-08-12,10,W40467470,Otxarkoaga-Txurdinaga,3,5,12,amenity_school
2024-08-12,10,N10585141905,Deusto,3,3,17,amenity_place_of_worship
2024-08-12,10,W185207502,Uribarri,3,3,12,amenity_police
2024-08-12,10,W366043792,Uribarri,3,3,13,amenity_school
2024-08-12,10,N600664788,Deusto,2,42,18,amenity_library
2024-08-12,10,N559203040,Ibaiondo,2,31,18,railway_subway_entrance
2024-08-12,10,W53764581,Ibaiondo,2,29,19,amenity_school
2024-08-12,10,W389713153,Errekalde,2,28,12,amenity_school
2024-08-12,10,N4060532223,Uribarri,2,25,14,railway_subway_entrance
2024-08-12,10,W185282136,Deusto,2,23,19,amenity_school
2024-08-12,10,W620854409,Otxarkoaga-Txurdinaga,2,21,13,amenity_police
2024-08-12,10,W201671663,Otxarkoaga-Txurdinaga,2,20,14,amenity_school
2024-08-12,10,N603714638,Ibaiondo,2,19,20,amenity_place_of_worship
2024-08-12,10,N4060532226,Uribarri,2,14,15,railway_subway_entrance
2024-08-12,10,W254514789,Deusto,2,13,20,amenity_community_centre
2024-08-12,10,W174482524,Abando,2,11,11,amenity_school
2024-08-12,10,W176679093,Deusto,2,8,21,amenity_arts_centre
2024-08-12,10,W248855598,Uribarri,2,5,16,amenity_school
2024-08-12,10,W627458976,Begona,2,5,10,building_train_station
2024-08-12,10,W173091204,Ibaiondo,2,3,21,tourism_hostel
2024-08-12,10,N3999132003,Uribarri,2,2,17,amenity_police
2024-08-12,10,W162445382,Uribarri,2,2,18,building_public
2024-08-12,10,W248854014,Abando,2,2,12,amenity_school
2024-08-12,10,W264910278,Abando,2,2,13,amenity_place_of_worship
2024-08-12,10,W368598943,Basurtu-Zorrotza,2,2,15,amenity_police
2024-08-12,10,W41642582,Ibaiondo,2,2,22,amenity_place_of_worship
2024-08-12,10,N1851625175,Abando,1,43,14,railway_subway_entrance
2024-08-12,10,W921796689,Uribarri,1,32,19,amenity_place_of_worship
2024-08-12,10,N6777788085,Deusto,1,20,22,amenity_community_centre
2024-08-12,10,N3922519111,Errekalde,1,15,13,tourism_museum
2024-08-12,10,W146669294,Errekalde,1,15,14,amenity_place_of_worship
2024-08-12,10,W28463782,Begona,1,14,11,amenity_place_of_worship
2024-08-12,10,W115272112,Otxarkoaga-Txurdinaga,1,11,15,amenity_place_of_worship
2024-08-12,10,W133202039,Deusto,1,11,23,amenity_school
2024-08-12,10,W28757165,Abando,1,10,15,amenity_theatre
2024-08-12,10,N4105324002,Abando,1,9,16,amenity_police
2024-08-12,10,N6178510177,Uribarri,1,8,20,amenity_place_of_worship
2024-08-12,10,W622325547,Otxarkoaga-Txurdinaga,1,8,16,amenity_police
2024-08-12,10,W386847400,Otxarkoaga-Txurdinaga,1,7,17,amenity_community_centre
2024-08-12,10,N571803300,Deusto,1,6,24,railway_subway_entrance
2024-08-12,10,N4944875063,Basurtu-Zorrotza,1,5,16,railway_subway_entrance
2024-08-12,10,W183189348,Uribarri,1,4,21,amenity_school
2024-08-12,10,W185205751,Deusto,1,4,25,amenity_school
2024-08-12,10,N412183223,Abando,1,3,17,railway_subway_entrance
2024-08-12,10,N11865822545,Basurtu-Zorrotza,1,2,17,leisure_stadium
2024-08-12,10,W174783437,Abando,1,2,18,amenity_library
2024-08-12,10,W61650845,Basurtu-Zorrotza,1,1,18,amenity_police
2024-08-12,11,W301694701,Basurtu-Zorrotza,246,246,1,amenity_place_of_worship
2024-08-12,11,W305271005,Uribarri,71,71,1,amenity_community_centre
2024-08-12,11,W891085786,Errekalde,57,57,1,amenity_place_of_worship
2024-08-12,11,W300969657,Basurtu-Zorrotza,56,56,2,amenity_place_of_worship
2024-08-12,11,W41586292,Abando,51,51,1,amenity_place_of_worship
2024-08-12,11,W297437908,Basurtu-Zorrotza,49,49,3,amenity_place_of_worship
2024-08-12,11,W302871940,Begona,48,48,1,amenity_school
2024-08-12,11,N6612828074,Ibaiondo,46,46,1,amenity_place_of_worship
2024-08-12,11,N11641427626,Deusto,43,43,1,tourism_museum
2024-08-12,11,W302866212,Otxarkoaga-Txurdinaga,40,40,1,amenity_school
2024-08-12,11,W165888796,Ibaiondo,37,37,2,amenity_place_of_worship
2024-08-12,11,W248684621,Deusto,36,36,2,amenity_school
2024-08-12,11,W138646173,Basurtu-Zorrotza,35,47,4,amenity_school
2024-08-12,11,W53668485,Ibaiondo,33,33,3,amenity_school
2024-08-12,11,W112164512,Deusto,32,32,3,amenity_place_of_worship
2024-08-12,11,W1339744898,Abando,31,31,2,building_public
2024-08-12,11,W40286949,Ibaiondo,30,33,4,amenity_school
2024-08-12,11,N11907017769,Errekalde,29,29,2,tourism_hostel
2024-08-12,11,N506170042,Begona,28,40,2,railway_subway_entrance
2024-08-12,11,W40347954,Begona,28,33,3,amenity_school
2024-08-12,11,W201506082,Otxarkoaga-Txurdinaga,27,27,2,amenity_school
2024-08-12,11,N3696895644,Deusto,25,25,4,amenity_theatre
2024-08-12,11,N4060532223,Uribarri,25,25,2,railway_subway_entrance
2024-08-12,11,W40401013,Begona,24,27,4,amenity_place_of_worship
2024-08-12,11,R6809489,Begona,23,33,5,tourism_hostel
2024-08-12,11,N5299547436,Deusto,23,25,5,railway_subway_entrance
2024-08-12,11,N10539847381,Otxarkoaga-Txurdinaga,23,23,3,amenity_community_centre
2024-08-12,11,N4952944853,Uribarri,23,23,3,railway_subway_entrance
2024-08-12,11,W185282136,Deusto,23,23,6,amenity_school
2024-08-12,11,W52528082,Basurtu-Zorrotza,22,43,5,tourism_hostel
2024-08-12,11,W138709160,Errekalde,21,21,3,amenity_school
2024-08-12,11,W165462102,Errekalde,21,21,4,amenity_school
2024-08-12,11,N5552087740,Uribarri,20,24,4,tourism_hostel
2024-08-12,11,W174088383,Abando,19,38,3,amenity_school
2024-08-12,11,W453719236,Ibaiondo,19,19,5,building_train_station
2024-08-12,11,W297437909,Basurtu-Zorrotza,16,25,6,tourism_hostel
2024-08-12,11,N1892943135,Begona,16,19,6,amenity_place_of_worship
2024-08-12,11,W251096855,Basurtu-Zorrotza,16,17,7,amenity_school
2024-08-12,11,W163196944,Basurtu-Zorrotza,16,16,8,building_train_station
2024-08-12,11,W248854824,Uribarri,16,16,5,amenity_school
2024-08-12,11,W298580885,Otxarkoaga-Txurdinaga,16,16,4,amenity_school
2024-08-12,11,W40321136,Ibaiondo,14,30,6,amenity_school
2024-08-12,11,W185284035,Ibaiondo,14,15,7,amenity_school
2024-08-12,11,W421480310,Uribarri,13,13,6,amenity_school
2024-08-12,11,W476184022,Uribarri,13,13,7,amenity_school
2024-08-12,11,W70038638,Deusto,13,13,7,amenity_place_of_worship
2024-08-12,11,N518227646,Abando,12,12,4,tourism_museum
2024-08-12,11,W185282106,Uribarri,11,25,8,amenity_school
2024-08-12,11,W165645785,Ibaiondo,11,15,8,amenity_police
2024-08-12,11,N4060532215,Otxarkoaga-Txurdinaga,11,12,5,railway_subway_entrance
2024-08-12,11,N571807591,Abando,11,12,5,railway_subway_entrance
2024-08-12,11,W331883965,Errekalde,11,11,5,amenity_school
2024-08-12,11,W408633232,Basurtu-Zorrotza,11,11,9,amenity_police
2024-08-12,11,W48052362,Uribarri,11,11,9,amenity_school
2024-08-12,11,N1773085424,Errekalde,10,20,6,amenity_police
2024-08-12,11,W185282109,Otxarkoaga-Txurdinaga,10,10,6,amenity_school
2024-08-12,11,W53365295,Abando,10,10,6,building_public
2024-08-12,11,W40287021,Ibaiondo,9,42,9,amenity_school
2024-08-12,11,N4757644627,Ibaiondo,9,18,10,amenity_school
2024-08-12,11,N1848293667,Basurtu-Zorrotza,9,9,10,building_public
2024-08-12,11,W132575975,Abando,8,36,7,amenity_place_of_worship
2024-08-12,11,W419249921,Begona,8,36,7,amenity_school
2024-08-12,11,N571805608,Deusto,8,27,8,railway_subway_entrance
2024-08-12,11,W41577091,Ibaiondo,8,15,11,amenity_place_of_worship
2024-08-12,11,W151417160,Errekalde,8,10,7,amenity_school
2024-08-12,11,W46974419,Deusto,7,15,9,amenity_school
2024-08-12,11,W164635825,Otxarkoaga-Txurdinaga,7,8,7,amenity_school
2024-08-12,11,N4541079485,Errekalde,7,7,8,railway_subway_entrance
2024-08-12,11,W412907935,Otxarkoaga-Txurdinaga,7,7,8,amenity_school
2024-08-12,11,W201679887,Ibaiondo,6,26,12,amenity_school
2024-08-12,11,W53661749,Ibaiondo,6,15,13,amenity_place_of_worship
2024-08-12,11,N4739465025,Ibaiondo,6,11,14,amenity_arts_centre
2024-08-12,11,W289130979,Deusto,6,6,10,amenity_school
2024-08-12,11,W301694691,Basurtu-Zorrotza,5,239,11,amenity_community_centre
2024-08-12,11,N6983084986,Basurtu-Zorrotza,5,43,12,amenity_community_centre
2024-08-12,11,N4254035917,Deusto,5,25,11,amenity_arts_centre
2024-08-12,11,W298482555,Otxarkoaga-Txurdinaga,5,19,9,amenity_place_of_worship
2024-08-12,11,N571803298,Deusto,5,18,12,railway_subway_entrance
2024-08-12,11,W388280876,Errekalde,5,7,9,amenity_school
2024-08-12,11,W302863499,Errekalde,5,6,10,amenity_school
2024-08-12,11,W185206614,Deusto,5,5,13,amenity_school
2024-08-12,11,W185205678,Deusto,4,29,14,amenity_place_of_worship
2024-08-12,11,W185282998,Ibaiondo,4,12,15,amenity_school
2024-08-12,11,N1048012605,Ibaiondo,4,9,16,amenity_place_of_worship
2024-08-12,11,N4944875070,Basurtu-Zorrotza,4,6,13,railway_subway_entrance
2024-08-12,11,W165645783,Ibaiondo,4,5,17,amenity_school
2024-08-12,11,W183189348,Uribarri,4,4,10,amenity_school
2024-08-12,11,N600664788,Deusto,3,42,15,amenity_library
2024-08-12,11,N620032721,Uribarri,3,40,11,amenity_place_of_worship
2024-08-12,11,W40111977,Begona,3,31,8,amenity_place_of_worship
2024-08-12,11,N4060532213,Uribarri,3,25,12,railway_subway_entrance
2024-08-12,11,N510562751,Abando,3,23,8,railway_subway_entrance
2024-08-12,11,N10265549875,Otxarkoaga-Txurdinaga,3,15,10,amenity_place_of_worship
2024-08-12,11,N482482838,Begona,3,15,9,railway_subway_entrance
2024-08-12,11,N5702888919,Errekalde,3,14,11,amenity_community_centre
2024-08-12,11,W248831480,Abando,3,10,9,amenity_school
2024-08-12,11,N8894270302,Errekalde,3,9,12,amenity_place_of_worship
