name,building_type_name,osm_id,geometry,lat,lon
building_50,building_yes,W81166777,"POLYGON ((11.2066968 43.7880465, 11.2067234 43.7880457, 11.2067612 43.7880446, 11.2068255 43.788033, 11.2068899 43.7880146, 11.2069395 43.7879981, 11.2069892 43.7879759, 11.2070294 43.7879487, 11.2070656 43.7879207, 11.2071005 43.787881, 11.2071259 43.7878384, 11.2071294 43.7878291, 11.2071434 43.7877919, 11.2071528 43.7877445, 11.2071474 43.7876864, 11.2071327 43.7876273, 11.2071058 43.7875876, 11.2070696 43.7875412, 11.207016 43.7874986, 11.2069556 43.7874637, 11.2068939 43.7874385, 11.2068229 43.7874192, 11.2067504 43.7874114, 11.2066633 43.7874182, 11.206564 43.7874327, 11.2064742 43.7874637, 11.206424 43.787494, 11.206391 43.787514, 11.2063266 43.787577, 11.2062878 43.787637, 11.2062717 43.7877135, 11.2062743 43.7877832, 11.2062903 43.7878155, 11.2063132 43.7878616, 11.2063588 43.7879207, 11.2064219 43.7879681, 11.2064997 43.7880078, 11.2065882 43.7880349, 11.2066499 43.7880436, 11.2066968 43.7880465))",43.78772934480349,11.206712794818102
building_51,building_yes,W81511696,"POLYGON ((11.2512338 43.7557827, 11.2514747 43.7557294, 11.2515592 43.7559286, 11.2513237 43.7559807, 11.2512982 43.7559206, 11.2512661 43.7559277, 11.251231 43.7558451, 11.2512578 43.7558392, 11.2512338 43.7557827))",43.755856257411445,11.25139111790897
building_52,building_yes,W82646719,"POLYGON ((11.229995 43.7924367, 11.2302319 43.7923735, 11.2302527 43.7923867, 11.2306053 43.7926102, 11.231095 43.7923025, 11.230828 43.7919519, 11.2303177 43.7921363, 11.2301357 43.7921836, 11.2299033 43.7922439, 11.229995 43.7924367))",43.792279298062525,11.230555849359039
building_53,building_yes,W82646720,"POLYGON ((11.2318776 43.7936224, 11.2321641 43.7935086, 11.232033 43.7933405, 11.2317468 43.7934512, 11.2318776 43.7936224))",43.79348090331052,11.231955131733049
building_54,building_yes,W82646722,"POLYGON ((11.2307504 43.7926782, 11.2312022 43.7930118, 11.2312434 43.7929843, 11.2313546 43.7929099, 11.2313477 43.7929021, 11.2313209 43.7929166, 11.2310097 43.792695, 11.2312337 43.7925507, 11.2314685 43.7928337, 11.2315752 43.7927624, 11.2312784 43.7923768, 11.2311918 43.7924013, 11.2307779 43.792661, 11.2307504 43.7926782))",43.792676911833205,11.231161735980724
building_55,building_yes,W82646735,"POLYGON ((11.2300209 43.7927468, 11.2300428 43.7927328, 11.2300666 43.7927186, 11.2300952 43.792745, 11.2300725 43.7927623, 11.2300485 43.7927777, 11.2300968 43.7928378, 11.2298734 43.7929303, 11.2296351 43.7926338, 11.2298395 43.7925444, 11.2298931 43.7925999, 11.2299098 43.7926183, 11.2299424 43.7926543, 11.2299611 43.7926449, 11.229976 43.7926361, 11.2300024 43.7926615, 11.2299871 43.7926739, 11.2299676 43.7926855, 11.2300209 43.7927468))",43.79273652631458,11.229870855679726
building_56,building_yes,W82646738,"POLYGON ((11.2301693 43.7928072, 11.2304189 43.7926692, 11.2304538 43.7926488, 11.2301992 43.7924488, 11.2299381 43.7926051, 11.229976 43.7926361, 11.2300024 43.7926615, 11.2300666 43.7927186, 11.2300952 43.792745, 11.2301693 43.7928072))",43.792628322647225,11.230192172032359
building_57,building_yes,W83240485,"POLYGON ((11.2171047 43.7898509, 11.2178554 43.7905316, 11.2180671 43.7904134, 11.2173137 43.7897339, 11.2171047 43.7898509))",43.79013311772988,11.217585971347969
building_58,building_yes,W83240489,"POLYGON ((11.2231723 43.7878557, 11.2232247 43.7878991, 11.2232056 43.7879111, 11.2232816 43.7879742, 11.223315 43.7879532, 11.2234205 43.7880409, 11.2234025 43.7880522, 11.2234738 43.7881114, 11.2234927 43.7880996, 11.2235462 43.7881441, 11.2236445 43.7880825, 11.2235264 43.7879843, 11.2236065 43.787934, 11.2237381 43.7880433, 11.2237804 43.7880168, 11.2238291 43.7880572, 11.2238687 43.7880324, 11.2238121 43.7879855, 11.2239843 43.7878772, 11.2239174 43.7878217, 11.2239727 43.7877869, 11.2240043 43.7878131, 11.2240412 43.7877898, 11.2239498 43.7877143, 11.2241645 43.7875789, 11.2240855 43.7875136, 11.2236016 43.7878191, 11.2235197 43.7877515, 11.2237247 43.7876221, 11.223644 43.7875555, 11.2235856 43.7875923, 11.2235689 43.7875786, 11.2235024 43.7876205, 11.2235205 43.7876355, 11.2233973 43.7877131, 11.2233808 43.7876995, 11.2232953 43.7877533, 11.2233125 43.7877675, 11.2231723 43.7878557))",43.78782867802346,11.223639162616
building_59,building_yes,W83240493,"POLYGON ((11.2236969 43.7916939, 11.2236144 43.7915932, 11.2239502 43.7914498, 11.2240327 43.7915505, 11.2236969 43.7916939))",43.791571850000004,11.22382355
building_60,building_residential,W83491242,"POLYGON ((11.2435426 43.8004531, 11.2434202 43.8002526, 11.2433103 43.8002876, 11.2431805 43.8003289, 11.2432206 43.8003946, 11.2433176 43.8005535, 11.2431391 43.8006103, 11.243243 43.8007804, 11.2433322 43.800752, 11.2433489 43.8007794, 11.2434955 43.8010194, 11.2434638 43.8010295, 11.243536 43.8011476, 11.243586 43.8011317, 11.2436443 43.8012271, 11.2437824 43.8011831, 11.2437522 43.8011336, 11.2438308 43.8011086, 11.2437922 43.8010454, 11.2438681 43.8010212, 11.2437584 43.8008417, 11.2436979 43.8007431, 11.2436759 43.8007065, 11.2436939 43.8007008, 11.2437061 43.800697, 11.2437273 43.8006903, 11.2438356 43.8006568, 11.243827 43.8006424, 11.2437653 43.8005442, 11.2437729 43.8005418, 11.2437805 43.8005394, 11.2438225 43.800526, 11.2437761 43.8004501, 11.2437572 43.8004561, 11.2437208 43.8003964, 11.2435426 43.8004531))",43.800713884072856,11.243532397204815
building_61,building_yes,W83491256,"POLYGON ((11.2424177 43.798522, 11.2425214 43.7986297, 11.2425684 43.798613, 11.2426657 43.7987359, 11.2428468 43.7986568, 11.2428849 43.7987029, 11.2429836 43.7986578, 11.2429458 43.7986143, 11.2429591 43.7986086, 11.2428488 43.7984971, 11.2427823 43.7984293, 11.2424177 43.798522))",43.79857808974136,11.242713467805435
building_62,building_yes,W83512463,"POLYGON ((11.2487008 43.8070231, 11.2487556 43.8071513, 11.2490953 43.8070758, 11.2490405 43.8069476, 11.2487008 43.8070231))",43.80704945,11.24889805
